index	prediction
0	0.722
1	2.588
2	1.327
3	1.880
4	2.008
5	2.706
6	2.034
7	2.528
8	2.719
9	2.427
10	2.427
11	3.242
12	0.613
13	2.664
14	1.376
15	2.797
16	3.560
17	2.630
18	2.249
19	2.384
20	2.854
21	1.309
22	2.642
23	2.000
24	2.041
25	1.090
26	2.099
27	2.596
28	0.462
29	2.669
30	2.771
31	2.023
32	1.973
33	2.085
34	2.705
35	2.042
36	0.687
37	2.684
38	1.702
39	1.874
40	2.646
41	2.419
42	2.336
43	2.497
44	2.321
45	1.192
46	1.979
47	2.399
48	2.611
49	1.467
50	0.856
51	1.539
52	1.471
53	2.111
54	2.981
55	1.530
56	2.643
57	1.361
58	1.403
59	2.392
60	2.157
61	1.319
62	2.636
63	2.034
64	3.129
65	1.015
66	1.525
67	1.621
68	2.395
69	1.772
70	1.368
71	2.424
72	1.537
73	2.267
74	2.280
75	0.460
76	2.937
77	1.090
78	1.661
79	3.934
80	1.808
81	1.473
82	3.367
83	3.203
84	1.725
85	2.093
86	3.349
87	1.149
88	2.262
89	2.893
90	2.613
91	2.254
92	1.448
93	1.626
94	2.363
95	2.116
96	2.535
97	1.169
98	2.509
99	1.140
100	1.777
101	2.459
102	2.755
103	2.237
104	1.545
105	2.352
106	2.510
107	2.200
108	2.768
109	2.512
110	2.172
111	2.662
112	3.193
113	3.193
114	1.929
115	1.955
116	3.475
117	1.511
118	1.970
119	2.293
120	2.536
121	2.156
122	2.259
123	2.086
124	2.932
125	2.071
126	1.406
127	2.449
128	2.880
129	2.289
130	1.661
131	2.536
132	1.914
133	2.867
134	0.977
135	3.058
136	3.584
137	3.042
138	2.783
139	2.719
140	3.073
141	1.982
142	1.865
143	3.178
144	2.621
145	2.346
146	3.221
147	1.860
148	2.552
149	0.552
150	1.618
151	1.746
152	2.614
153	2.627
154	1.127
155	1.718
156	2.212
157	0.250
158	3.605
159	1.130
160	2.723
161	2.717
162	2.388
163	2.535
164	2.374
165	2.878
166	2.217
167	1.191
168	2.439
169	2.684
170	2.578
171	2.352
172	2.972
173	2.291
174	1.441
175	1.392
176	2.828
177	1.318
178	2.100
179	1.205
180	1.189
181	2.886
182	2.331
183	1.027
184	3.056
185	1.407
186	1.769
187	1.990
188	1.599
189	2.876
190	2.328
191	1.552
192	1.757
193	2.361
194	1.745
195	3.144
196	2.569
197	1.917
198	0.794
199	2.609
200	1.595
201	1.238
202	2.723
203	2.404
204	3.427
205	1.787
206	2.889
207	1.105
208	2.576
209	3.269
210	3.318
211	1.124
212	1.521
213	2.416
214	2.502
215	0.961
216	1.582
217	2.864
218	2.774
219	2.336
220	2.348
221	2.508
222	3.881
223	2.852
224	2.001
225	1.303
226	2.150
227	1.453
228	2.210
229	2.002
230	2.750
231	2.238
232	2.825
233	1.079
234	1.941
235	2.691
236	1.516
237	2.319
238	2.649
239	1.965
240	1.566
241	1.350
242	1.664
243	2.245
244	1.642
245	2.181
246	2.748
247	2.750
248	2.059
249	1.684
250	2.368
251	2.826
252	3.187
253	3.064
254	1.298
255	2.739
256	1.699
257	1.336
258	2.305
259	2.716
260	2.797
261	2.636
262	2.462
263	2.312
264	2.569
265	2.323
266	2.649
267	2.870
268	2.023
269	2.546
270	2.965
271	2.653
272	2.143
273	2.585
274	2.526
275	2.802
276	1.904
277	2.552
278	0.952
279	2.323
280	2.706
281	2.837
282	3.018
283	2.888
284	4.204
285	2.691
286	2.371
287	2.181
288	3.714
289	1.917
290	2.736
291	1.710
292	2.858
293	2.809
294	3.054
295	2.386
296	2.386
297	1.789
298	2.501
299	2.137
300	2.904
301	2.463
302	1.925
303	2.758
304	2.134
305	2.929
306	2.191
307	3.198
308	3.778
309	3.924
310	2.042
311	1.843
312	1.769
313	2.421
314	1.834
315	2.536
316	2.804
317	2.541
318	1.010
319	2.745
320	2.763
321	2.535
322	1.607
323	2.822
324	3.017
325	1.937
326	2.987
327	2.784
328	3.222
329	3.161
330	2.952
331	2.593
332	3.188
333	2.748
334	1.045
335	2.575
336	3.376
337	2.213
338	2.472
339	1.996
340	1.646
341	3.783
342	3.673
343	1.783
344	2.730
345	1.853
346	2.703
347	2.756
348	2.819
349	1.798
350	3.089
351	2.891
352	2.319
353	1.820
354	2.254
355	1.846
356	2.063
357	2.406
358	1.679
359	2.883
360	3.272
361	2.599
362	2.843
363	2.948
364	2.880
365	2.166
366	2.241
367	1.883
368	2.678
369	1.914
370	2.508
371	3.132
372	1.602
373	2.439
374	2.845
375	2.199
376	2.895
377	1.246
378	1.700
379	1.758
380	2.600
381	1.934
382	2.708
383	1.989
384	2.315
385	2.426
386	2.640
387	2.150
388	2.857
389	2.512
390	2.577
391	2.898
392	2.729
393	2.505
394	2.596
395	2.034
396	1.715
397	2.651
398	2.439
399	2.860
400	2.914
401	1.792
402	2.904
403	2.677
404	2.755
405	2.291
406	0.974
407	3.026
408	2.613
409	2.933
410	3.177
411	2.726
412	2.662
413	2.269
414	1.778
415	1.827
416	2.496
417	2.520
418	2.824
419	4.012
420	3.118
421	1.345
422	2.701
423	1.923
424	2.254
425	2.705
426	3.458
427	2.600
428	2.711
429	3.250
430	2.404
431	2.786
432	2.056
433	2.946
434	1.102
435	2.595
436	2.773
437	2.594
438	2.633
439	1.375
440	2.045
441	1.839
442	2.272
443	3.184
444	2.561
445	2.824
446	2.343
447	2.394
448	2.000
449	1.985
450	3.026
451	3.311
452	1.887
453	1.544
454	3.968
455	2.840
456	2.462
457	3.266
458	3.522
459	2.570
460	2.217
461	1.385
462	2.721
463	1.822
464	1.818
465	2.731
466	1.280
467	2.521
468	1.377
469	1.541
470	3.246
471	3.478
472	2.413
473	1.856
474	2.681
475	3.000
476	1.008
477	1.926
478	2.204
479	1.952
480	2.558
481	2.378
482	2.669
483	2.022
484	1.644
485	1.599
486	2.926
487	2.436
488	2.499
489	3.004
490	2.955
491	1.180
492	4.009
493	2.547
494	3.082
495	2.391
496	2.443
497	2.285
498	2.260
499	3.196
500	2.453
501	1.895
502	2.275
503	1.049
504	1.500
505	2.728
506	1.053
507	1.128
508	1.196
509	2.593
510	1.944
511	2.807
512	2.616
513	1.638
514	2.477
515	2.541
516	1.843
517	3.381
518	2.487
519	1.955
520	1.647
521	2.659
522	2.579
523	3.318
524	2.965
525	2.597
526	2.618
527	3.039
528	2.624
529	1.222
530	1.502
531	2.252
532	1.390
533	0.793
534	0.762
535	0.589
536	2.242
537	1.916
538	1.815
539	2.232
540	3.010
541	1.520
542	2.205
543	3.848
544	3.186
545	0.744
546	1.049
