index	prediction
0	3.177
1	3.180
2	3.180
3	3.180
4	3.180
5	3.179
6	3.179
7	3.180
8	3.180
9	3.179
10	3.179
11	3.180
12	3.177
13	3.180
14	3.180
15	3.180
16	3.181
17	3.179
18	3.179
19	3.179
20	3.179
21	3.179
22	3.180
23	3.180
24	3.180
25	3.178
26	3.179
27	3.180
28	3.178
29	3.180
30	3.180
31	3.179
32	3.180
33	3.181
34	3.180
35	3.180
36	3.179
37	3.180
38	3.180
39	3.179
40	3.180
41	3.180
42	3.180
43	3.180
44	3.180
45	3.180
46	3.179
47	3.179
48	3.180
49	3.177
50	3.179
51	3.180
52	3.179
53	3.180
54	3.180
55	3.179
56	3.180
57	3.179
58	3.180
59	3.179
60	3.179
61	3.179
62	3.179
63	3.180
64	3.180
65	3.179
66	3.179
67	3.181
68	3.179
69	3.181
70	3.181
71	3.180
72	3.178
73	3.179
74	3.181
75	3.179
76	3.181
77	3.179
78	3.180
79	3.181
80	3.180
81	3.180
82	3.181
83	3.181
84	3.179
85	3.179
86	3.181
87	3.180
88	3.181
89	3.180
90	3.180
91	3.180
92	3.179
93	3.181
94	3.180
95	3.180
96	3.180
97	3.179
98	3.180
99	3.179
100	3.179
101	3.181
102	3.181
103	3.179
104	3.179
105	3.179
106	3.180
107	3.180
108	3.180
109	3.181
110	3.181
111	3.179
112	3.180
113	3.181
114	3.179
115	3.180
116	3.181
117	3.180
118	3.181
119	3.179
120	3.181
121	3.180
122	3.179
123	3.180
124	3.181
125	3.179
126	3.178
127	3.179
128	3.181
129	3.181
130	3.180
131	3.180
132	3.180
133	3.180
134	3.178
135	3.180
136	3.180
137	3.180
138	3.179
139	3.180
140	3.179
141	3.180
142	3.179
143	3.181
144	3.179
145	3.180
146	3.181
147	3.180
148	3.179
149	3.177
150	3.179
151	3.178
152	3.179
153	3.180
154	3.179
155	3.180
156	3.180
157	3.177
158	3.180
159	3.177
160	3.180
161	3.180
162	3.179
163	3.179
164	3.180
165	3.181
166	3.180
167	3.181
168	3.180
169	3.180
170	3.179
171	3.180
172	3.181
173	3.180
174	3.179
175	3.180
176	3.180
177	3.180
178	3.180
179	3.176
180	3.177
181	3.181
182	3.181
183	3.180
184	3.180
185	3.180
186	3.179
187	3.179
188	3.180
189	3.180
190	3.181
191	3.180
192	3.179
193	3.180
194	3.180
195	3.181
196	3.181
197	3.180
198	3.180
199	3.181
200	3.180
201	3.179
202	3.180
203	3.180
204	3.180
205	3.180
206	3.180
207	3.177
208	3.180
209	3.180
210	3.181
211	3.180
212	3.180
213	3.180
214	3.180
215	3.180
216	3.180
217	3.181
218	3.181
219	3.180
220	3.181
221	3.180
222	3.181
223	3.180
224	3.180
225	3.180
226	3.180
227	3.180
228	3.180
229	3.179
230	3.180
231	3.177
232	3.180
233	3.179
234	3.180
235	3.181
236	3.179
237	3.181
238	3.180
239	3.179
240	3.180
241	3.180
242	3.180
243	3.180
244	3.181
245	3.181
246	3.180
247	3.181
248	3.180
249	3.180
250	3.180
251	3.180
252	3.181
253	3.181
254	3.180
255	3.181
256	3.181
257	3.180
258	3.181
259	3.181
260	3.181
261	3.181
262	3.182
263	3.181
264	3.180
265	3.181
266	3.181
267	3.180
268	3.181
269	3.181
270	3.181
271	3.180
272	3.181
273	3.180
274	3.181
275	3.180
276	3.179
277	3.180
278	3.180
279	3.182
280	3.180
281	3.181
282	3.181
283	3.181
284	3.181
285	3.181
286	3.180
287	3.180
288	3.181
289	3.181
290	3.180
291	3.181
292	3.181
293	3.181
294	3.181
295	3.181
296	3.181
297	3.181
298	3.180
299	3.180
300	3.181
301	3.180
302	3.180
303	3.180
304	3.180
305	3.181
306	3.180
307	3.181
308	3.181
309	3.181
310	3.180
311	3.181
312	3.180
313	3.180
314	3.181
315	3.182
316	3.181
317	3.180
318	3.180
319	3.181
320	3.180
321	3.181
322	3.181
323	3.181
324	3.181
325	3.181
326	3.181
327	3.181
328	3.181
329	3.181
330	3.179
331	3.181
332	3.181
333	3.181
334	3.181
335	3.181
336	3.181
337	3.181
338	3.181
339	3.181
340	3.181
341	3.181
342	3.181
343	3.180
344	3.181
345	3.181
346	3.181
347	3.180
348	3.182
349	3.181
350	3.181
351	3.180
352	3.180
353	3.180
354	3.181
355	3.181
356	3.181
357	3.181
358	3.180
359	3.181
360	3.181
361	3.181
362	3.181
363	3.180
364	3.181
365	3.181
366	3.180
367	3.180
368	3.180
369	3.180
370	3.181
371	3.181
372	3.181
373	3.180
374	3.180
375	3.180
376	3.180
377	3.181
378	3.180
379	3.181
380	3.180
381	3.181
382	3.181
383	3.181
384	3.181
385	3.180
386	3.182
387	3.180
388	3.181
389	3.181
390	3.180
391	3.180
392	3.181
393	3.180
394	3.180
395	3.181
396	3.180
397	3.180
398	3.180
399	3.180
400	3.180
401	3.180
402	3.181
403	3.181
404	3.180
405	3.181
406	3.179
