index	prediction
0	0.615
1	2.368
2	0.816
3	2.572
4	0.645
5	2.499
6	2.053
7	2.378
8	2.368
9	2.562
10	2.562
11	1.852
12	1.824
13	1.816
14	1.992
15	0.071
16	4.211
17	3.087
18	0.937
19	1.808
20	1.196
21	2.226
22	3.135
23	1.754
24	1.679
25	2.354
26	1.825
27	0.487
28	1.412
29	3.091
30	3.671
31	3.545
32	4.320
33	2.850
34	2.623
35	0.110
36	1.591
37	4.122
38	2.168
39	1.739
40	1.679
41	1.796
42	3.073
43	1.127
44	3.129
45	1.799
46	1.830
47	1.937
48	2.854
49	1.703
50	2.373
51	1.797
52	2.026
53	2.053
54	2.314
55	1.277
56	2.829
57	1.780
58	1.647
59	1.684
60	2.962
61	2.406
62	1.832
63	0.312
64	3.854
65	0.695
66	0.322
67	4.568
68	1.742
69	3.754
70	1.373
71	3.363
72	0.734
73	1.790
74	2.606
75	1.525
76	1.001
77	0.590
78	3.705
79	2.038
80	1.582
81	1.485
82	4.279
83	2.628
84	0.460
85	1.349
86	3.056
87	1.246
88	2.643
89	1.531
90	1.611
91	2.132
92	1.715
93	4.618
94	0.622
95	1.214
96	2.572
97	3.003
98	3.369
99	1.211
100	1.626
101	1.570
102	1.717
103	1.778
104	1.211
105	1.682
106	0.626
107	0.751
108	0.912
109	2.735
110	2.025
111	2.705
112	3.708
113	3.637
114	0.552
115	1.796
116	4.445
117	1.846
118	0.764
119	1.499
120	2.077
121	2.471
122	3.609
123	2.645
124	2.584
125	2.345
126	0.773
127	2.980
128	3.436
129	4.532
130	1.893
131	2.894
132	1.309
133	2.124
134	1.682
135	3.010
136	2.636
137	3.144
138	2.886
139	3.166
140	2.904
141	3.260
142	1.910
143	4.945
144	2.882
145	2.089
146	3.988
147	1.871
148	2.375
149	1.766
150	2.109
151	1.398
152	1.791
153	3.186
154	1.647
155	1.604
156	2.235
157	1.999
158	3.878
159	1.495
160	2.238
161	1.758
162	1.925
163	3.146
164	2.376
165	3.722
166	4.419
167	3.118
168	1.896
169	1.461
170	2.260
171	1.094
172	1.945
173	1.379
174	2.420
175	1.608
176	3.369
177	0.746
178	1.425
179	1.436
180	1.411
181	1.946
182	0.665
183	2.826
184	3.388
185	1.977
186	0.871
187	1.167
188	1.858
189	1.794
190	1.762
191	1.514
192	1.074
193	1.836
194	2.130
195	3.267
196	2.827
197	0.590
198	1.392
199	3.296
200	1.440
201	2.028
202	0.947
203	2.961
204	0.320
205	0.239
206	1.393
207	2.204
208	1.958
209	4.482
210	3.275
211	1.653
212	1.432
213	1.866
214	1.651
215	2.076
216	1.238
217	2.408
218	4.226
219	2.997
220	0.389
221	0.088
222	3.845
223	4.247
224	3.593
225	4.255
226	1.647
227	1.785
228	4.240
229	1.722
230	3.413
231	1.747
232	2.453
233	2.074
234	1.755
235	1.841
236	0.542
237	4.691
238	2.337
239	0.761
240	1.861
241	2.110
242	2.892
243	1.668
244	1.757
245	0.412
246	4.146
247	1.898
248	1.084
249	2.389
250	1.831
251	2.113
252	4.530
253	4.712
254	2.560
255	1.864
256	1.941
257	2.419
258	1.737
259	2.815
260	4.235
261	2.531
262	3.358
263	1.802
264	1.978
265	1.890
266	1.286
267	2.036
268	2.440
269	3.248
270	3.529
271	2.009
272	4.619
273	1.897
274	2.682
275	2.158
276	1.543
277	4.376
278	1.610
279	2.438
280	2.108
281	2.994
282	4.108
283	2.783
284	3.753
285	4.198
286	2.424
287	1.964
288	4.714
289	1.851
290	2.398
291	1.157
292	2.596
293	3.686
294	2.938
295	2.137
296	1.440
297	2.614
298	2.068
299	1.451
300	2.428
301	2.396
302	1.775
303	2.797
304	1.878
305	2.423
306	1.847
307	3.878
308	4.949
309	4.975
310	1.880
311	1.938
312	1.161
313	3.875
314	1.963
315	2.021
316	3.930
317	1.895
318	1.064
319	2.435
320	1.846
321	3.142
322	1.348
323	4.903
324	3.668
325	2.171
326	4.466
327	2.415
328	4.914
329	2.459
330	3.155
331	3.328
332	3.600
333	3.082
334	0.627
335	2.066
336	4.793
337	1.355
338	4.865
339	1.312
340	2.013
341	3.807
342	4.373
343	2.042
344	4.342
345	1.804
346	3.927
347	2.682
348	3.551
349	1.820
350	4.972
351	2.007
352	1.899
353	2.820
354	0.341
355	2.367
356	3.156
357	1.770
358	1.913
359	3.509
360	2.649
361	4.478
362	3.364
363	3.300
364	4.830
365	2.420
366	2.649
367	1.055
368	2.305
369	1.704
370	2.760
371	4.180
372	0.678
373	1.868
374	2.959
375	2.061
