index	prediction
0	entailment
1	entailment
2	neutral
3	neutral
4	neutral
5	neutral
6	neutral
7	neutral
8	contradiction
9	entailment
10	neutral
11	entailment
12	entailment
13	entailment
14	contradiction
15	neutral
16	neutral
17	entailment
18	entailment
19	entailment
20	entailment
21	contradiction
22	entailment
23	contradiction
24	neutral
25	neutral
26	neutral
27	neutral
28	entailment
29	entailment
30	entailment
31	entailment
32	entailment
33	entailment
34	entailment
35	entailment
36	contradiction
37	contradiction
38	neutral
39	neutral
40	entailment
41	neutral
42	neutral
43	entailment
44	neutral
45	entailment
46	neutral
47	entailment
48	entailment
49	entailment
50	entailment
51	entailment
52	entailment
53	neutral
54	entailment
55	entailment
56	entailment
57	entailment
58	neutral
59	entailment
60	neutral
61	entailment
62	neutral
63	neutral
64	neutral
65	neutral
66	entailment
67	entailment
68	contradiction
69	neutral
70	neutral
71	neutral
72	entailment
73	entailment
74	entailment
75	entailment
76	entailment
77	entailment
78	entailment
79	entailment
80	neutral
81	entailment
82	entailment
83	entailment
84	entailment
85	entailment
86	entailment
87	neutral
88	entailment
89	neutral
90	entailment
91	entailment
92	entailment
93	entailment
94	entailment
95	entailment
96	entailment
97	entailment
98	entailment
99	entailment
100	entailment
101	entailment
102	entailment
103	entailment
104	entailment
105	entailment
106	entailment
107	entailment
108	entailment
109	entailment
110	entailment
111	entailment
112	neutral
113	entailment
114	entailment
115	entailment
116	entailment
117	entailment
118	contradiction
119	entailment
120	entailment
121	entailment
122	entailment
123	entailment
124	neutral
125	entailment
126	entailment
127	entailment
128	entailment
129	entailment
130	contradiction
131	contradiction
132	entailment
133	contradiction
134	entailment
135	entailment
136	entailment
137	entailment
138	entailment
139	entailment
140	entailment
141	entailment
142	entailment
143	entailment
144	entailment
145	neutral
146	neutral
147	neutral
148	entailment
149	neutral
150	entailment
151	entailment
152	entailment
153	entailment
154	entailment
155	neutral
156	neutral
157	neutral
158	entailment
159	neutral
160	entailment
161	entailment
162	entailment
163	entailment
164	entailment
165	neutral
166	entailment
167	neutral
168	entailment
169	neutral
170	entailment
171	entailment
172	entailment
173	entailment
174	entailment
175	entailment
176	neutral
177	entailment
178	entailment
179	entailment
180	entailment
181	entailment
182	entailment
183	neutral
184	entailment
185	entailment
186	entailment
187	entailment
188	neutral
189	entailment
190	entailment
191	entailment
192	entailment
193	entailment
194	entailment
195	entailment
196	entailment
197	entailment
198	entailment
199	entailment
200	entailment
201	contradiction
202	entailment
203	entailment
204	neutral
205	contradiction
206	entailment
207	entailment
208	entailment
209	entailment
210	entailment
211	entailment
212	entailment
213	neutral
214	neutral
215	entailment
216	neutral
217	entailment
218	entailment
219	entailment
220	entailment
221	entailment
222	neutral
223	neutral
224	entailment
225	neutral
226	entailment
227	entailment
228	entailment
229	entailment
230	entailment
231	entailment
232	entailment
233	neutral
234	entailment
235	neutral
236	entailment
237	entailment
238	entailment
239	contradiction
240	entailment
241	entailment
242	entailment
243	neutral
244	entailment
245	entailment
246	entailment
247	neutral
248	entailment
249	neutral
250	entailment
251	neutral
252	entailment
253	neutral
254	entailment
255	neutral
256	entailment
257	entailment
258	entailment
259	entailment
260	contradiction
261	entailment
262	entailment
263	entailment
264	entailment
265	entailment
266	entailment
267	entailment
268	entailment
269	contradiction
270	entailment
271	entailment
272	entailment
273	neutral
274	entailment
275	neutral
276	contradiction
277	neutral
278	contradiction
279	neutral
280	entailment
281	neutral
282	entailment
283	neutral
284	contradiction
285	entailment
286	neutral
287	entailment
288	entailment
289	entailment
290	entailment
291	entailment
292	entailment
293	entailment
294	entailment
295	entailment
296	contradiction
297	neutral
298	neutral
299	contradiction
300	entailment
301	contradiction
302	entailment
303	entailment
304	entailment
305	entailment
306	entailment
307	neutral
308	entailment
309	neutral
310	entailment
311	entailment
312	entailment
313	entailment
314	entailment
315	entailment
316	neutral
317	entailment
318	neutral
319	contradiction
320	entailment
321	entailment
322	entailment
323	entailment
324	entailment
325	entailment
326	entailment
327	entailment
328	entailment
329	entailment
330	entailment
331	entailment
332	entailment
333	entailment
334	entailment
335	neutral
336	contradiction
337	contradiction
338	contradiction
339	neutral
340	entailment
341	neutral
342	contradiction
343	neutral
344	contradiction
345	neutral
346	entailment
347	neutral
348	entailment
349	neutral
350	entailment
351	neutral
352	entailment
353	neutral
354	entailment
355	neutral
356	contradiction
357	neutral
358	entailment
359	entailment
360	contradiction
361	neutral
362	entailment
363	neutral
364	contradiction
365	neutral
366	entailment
367	entailment
368	contradiction
369	contradiction
370	entailment
371	entailment
372	contradiction
373	entailment
374	entailment
375	contradiction
376	contradiction
377	contradiction
378	contradiction
379	contradiction
380	entailment
381	entailment
382	contradiction
383	contradiction
384	contradiction
385	contradiction
386	neutral
387	contradiction
388	neutral
389	contradiction
390	contradiction
391	entailment
392	contradiction
393	entailment
394	contradiction
395	neutral
396	contradiction
397	neutral
398	entailment
399	neutral
400	entailment
401	neutral
402	entailment
403	entailment
404	entailment
405	contradiction
406	entailment
407	neutral
408	entailment
409	neutral
410	entailment
411	neutral
412	neutral
413	neutral
414	neutral
415	neutral
416	entailment
417	entailment
418	entailment
419	entailment
420	entailment
421	entailment
422	entailment
423	entailment
424	entailment
425	entailment
426	contradiction
427	neutral
428	contradiction
429	neutral
430	contradiction
431	contradiction
432	neutral
433	entailment
434	neutral
435	entailment
436	entailment
437	entailment
438	entailment
439	neutral
440	entailment
441	entailment
442	entailment
443	entailment
444	entailment
445	entailment
446	entailment
447	neutral
448	neutral
449	neutral
450	entailment
451	entailment
452	entailment
453	entailment
454	entailment
455	entailment
456	contradiction
457	entailment
458	entailment
459	entailment
460	entailment
461	entailment
462	entailment
463	entailment
464	entailment
465	entailment
466	entailment
467	entailment
468	entailment
469	entailment
470	entailment
471	entailment
472	entailment
473	entailment
474	entailment
475	neutral
476	neutral
477	neutral
478	entailment
479	entailment
480	entailment
481	entailment
482	entailment
483	entailment
484	neutral
485	entailment
486	entailment
487	entailment
488	entailment
489	entailment
490	entailment
491	neutral
492	entailment
493	neutral
494	neutral
