index	prediction
0	neutral
1	neutral
2	entailment
3	entailment
4	neutral
5	neutral
6	neutral
7	neutral
8	entailment
9	entailment
10	neutral
11	neutral
12	neutral
13	neutral
14	contradiction
15	contradiction
16	neutral
17	neutral
18	neutral
19	neutral
20	contradiction
21	contradiction
22	contradiction
23	contradiction
24	neutral
25	neutral
26	contradiction
27	contradiction
28	contradiction
29	contradiction
30	entailment
31	entailment
32	entailment
33	entailment
34	entailment
35	entailment
36	neutral
37	neutral
38	contradiction
39	contradiction
40	neutral
41	neutral
42	entailment
43	entailment
44	entailment
45	entailment
46	entailment
47	entailment
48	entailment
49	entailment
50	contradiction
51	contradiction
52	entailment
53	neutral
54	entailment
55	entailment
56	contradiction
57	contradiction
58	contradiction
59	contradiction
60	contradiction
61	contradiction
62	contradiction
63	contradiction
64	contradiction
65	contradiction
66	contradiction
67	contradiction
68	contradiction
69	neutral
70	contradiction
71	neutral
72	entailment
73	entailment
74	entailment
75	entailment
76	entailment
77	entailment
78	neutral
79	neutral
80	entailment
81	entailment
82	contradiction
83	contradiction
84	neutral
85	neutral
86	contradiction
87	contradiction
88	contradiction
89	contradiction
90	contradiction
91	contradiction
92	contradiction
93	contradiction
94	contradiction
95	contradiction
96	contradiction
97	contradiction
98	neutral
99	neutral
100	neutral
101	neutral
102	entailment
103	entailment
104	entailment
105	entailment
106	entailment
107	entailment
108	neutral
109	contradiction
110	neutral
111	contradiction
112	entailment
113	entailment
114	entailment
115	entailment
116	entailment
117	entailment
118	entailment
119	entailment
120	contradiction
121	contradiction
122	contradiction
123	contradiction
124	neutral
125	entailment
126	entailment
127	entailment
128	entailment
129	entailment
130	contradiction
131	entailment
132	contradiction
133	entailment
134	entailment
135	entailment
136	entailment
137	entailment
138	entailment
139	entailment
140	entailment
141	entailment
142	entailment
143	entailment
144	neutral
145	neutral
146	neutral
147	neutral
148	neutral
149	neutral
150	neutral
151	neutral
152	neutral
153	neutral
154	neutral
155	neutral
156	neutral
157	neutral
158	contradiction
159	contradiction
160	contradiction
161	contradiction
162	contradiction
163	contradiction
164	entailment
165	neutral
166	entailment
167	entailment
168	entailment
169	entailment
170	entailment
171	entailment
172	entailment
173	entailment
174	entailment
175	entailment
176	entailment
177	entailment
178	entailment
179	entailment
180	entailment
181	entailment
182	neutral
183	neutral
184	neutral
185	contradiction
186	neutral
187	contradiction
188	entailment
189	contradiction
190	neutral
191	contradiction
192	neutral
193	neutral
194	neutral
195	contradiction
196	entailment
197	neutral
198	contradiction
199	entailment
200	entailment
201	entailment
202	entailment
203	entailment
204	entailment
205	entailment
206	entailment
207	entailment
208	neutral
209	neutral
210	contradiction
211	contradiction
212	neutral
213	neutral
214	contradiction
215	contradiction
216	entailment
217	entailment
218	entailment
219	entailment
220	entailment
221	contradiction
222	neutral
223	entailment
224	entailment
225	contradiction
226	entailment
227	neutral
228	contradiction
229	entailment
230	contradiction
231	entailment
232	contradiction
233	contradiction
234	contradiction
235	contradiction
236	contradiction
237	contradiction
238	contradiction
239	contradiction
240	contradiction
241	contradiction
242	contradiction
243	contradiction
244	contradiction
245	contradiction
246	contradiction
247	contradiction
248	neutral
249	neutral
250	neutral
251	neutral
252	neutral
253	neutral
254	neutral
255	neutral
256	entailment
257	entailment
258	entailment
259	entailment
260	entailment
261	entailment
262	entailment
263	entailment
264	contradiction
265	contradiction
266	contradiction
267	contradiction
268	contradiction
269	contradiction
270	contradiction
271	contradiction
272	contradiction
273	contradiction
274	entailment
275	contradiction
276	entailment
277	neutral
278	neutral
279	neutral
280	neutral
281	neutral
282	neutral
283	neutral
284	entailment
285	neutral
286	neutral
287	neutral
288	contradiction
289	contradiction
290	entailment
291	contradiction
292	neutral
293	neutral
294	neutral
295	neutral
296	neutral
297	neutral
298	contradiction
299	contradiction
300	contradiction
301	contradiction
302	entailment
303	entailment
304	entailment
305	entailment
306	neutral
307	neutral
308	neutral
309	neutral
310	contradiction
311	contradiction
312	entailment
313	contradiction
314	contradiction
315	contradiction
316	contradiction
317	contradiction
318	neutral
319	contradiction
320	neutral
321	contradiction
322	neutral
323	entailment
324	neutral
325	entailment
326	entailment
327	entailment
328	neutral
329	entailment
330	contradiction
331	entailment
332	entailment
333	neutral
334	neutral
335	neutral
336	neutral
337	neutral
338	neutral
339	neutral
340	neutral
341	neutral
342	contradiction
343	neutral
344	neutral
345	neutral
346	contradiction
347	contradiction
348	contradiction
349	contradiction
350	contradiction
351	contradiction
352	contradiction
353	contradiction
354	neutral
355	contradiction
356	neutral
357	contradiction
358	neutral
359	contradiction
360	neutral
361	contradiction
362	neutral
363	contradiction
364	neutral
365	contradiction
366	contradiction
367	entailment
368	contradiction
369	entailment
370	contradiction
371	entailment
372	contradiction
373	entailment
374	entailment
375	contradiction
376	contradiction
377	neutral
378	contradiction
379	contradiction
380	entailment
381	contradiction
382	contradiction
383	contradiction
384	contradiction
385	contradiction
386	entailment
387	entailment
388	neutral
389	entailment
390	contradiction
391	contradiction
392	contradiction
393	contradiction
394	contradiction
395	contradiction
396	contradiction
397	contradiction
398	contradiction
399	contradiction
400	contradiction
401	contradiction
402	contradiction
403	neutral
404	contradiction
405	neutral
406	contradiction
407	contradiction
408	contradiction
409	contradiction
410	contradiction
411	contradiction
412	contradiction
413	contradiction
414	contradiction
415	contradiction
416	contradiction
417	contradiction
418	contradiction
419	contradiction
420	contradiction
421	contradiction
422	contradiction
423	contradiction
424	contradiction
425	contradiction
426	entailment
427	entailment
428	entailment
429	entailment
430	contradiction
431	contradiction
432	neutral
433	neutral
434	neutral
435	neutral
436	neutral
437	neutral
438	neutral
439	neutral
440	contradiction
441	contradiction
442	contradiction
443	contradiction
444	contradiction
445	contradiction
446	neutral
447	neutral
448	contradiction
449	contradiction
450	neutral
451	neutral
452	neutral
453	neutral
454	contradiction
455	contradiction
456	contradiction
457	contradiction
458	contradiction
459	contradiction
460	neutral
461	neutral
462	neutral
463	neutral
464	entailment
465	entailment
466	entailment
