index	prediction
0	2.387
1	2.387
2	2.532
3	2.387
4	2.387
5	2.387
6	2.387
7	2.387
8	2.387
9	2.387
10	2.387
11	2.387
12	2.387
13	2.387
14	2.387
15	2.387
16	2.387
17	2.387
18	2.387
19	2.387
20	2.387
21	2.592
22	2.548
23	2.387
24	2.387
25	2.387
26	2.387
27	2.387
28	2.387
29	2.387
30	2.387
31	2.387
32	2.387
33	2.387
34	2.387
35	2.387
36	2.387
37	2.387
38	2.387
39	2.387
40	2.387
41	2.387
42	2.387
43	2.387
44	2.387
45	2.387
46	2.387
47	2.387
48	2.387
49	2.942
50	2.387
51	2.387
52	2.387
53	2.387
54	2.387
55	2.387
56	2.387
57	2.387
58	2.505
59	2.387
60	2.942
61	2.387
62	2.318
63	2.387
64	2.387
65	2.387
66	2.387
67	2.387
68	2.387
69	2.387
70	2.387
71	2.387
72	2.387
73	2.543
74	2.664
75	2.387
76	2.387
77	2.387
78	2.568
79	2.387
80	2.387
81	2.387
82	2.387
83	2.592
84	2.387
85	2.568
86	2.518
87	2.387
88	2.942
89	2.387
90	2.387
91	2.557
92	2.387
93	2.548
94	2.387
95	2.942
96	2.387
97	2.243
98	2.654
99	2.387
100	2.387
101	2.387
102	2.310
103	2.310
104	2.495
105	2.610
106	2.387
107	2.387
108	2.387
109	2.469
110	2.387
111	2.942
112	2.623
113	2.387
114	2.387
115	2.387
116	2.568
117	2.387
118	2.387
119	2.387
120	2.568
121	2.387
122	2.243
123	2.444
124	2.387
125	2.387
126	2.243
127	2.387
128	2.548
129	2.387
130	2.548
131	2.592
132	2.387
133	2.387
134	2.387
135	2.387
136	2.387
137	2.387
138	2.387
139	2.443
140	2.387
141	2.387
142	2.387
143	2.387
144	2.387
145	2.243
146	2.387
147	2.387
148	2.387
149	2.387
150	2.387
151	2.387
152	2.387
153	2.387
154	2.387
155	2.568
156	2.387
157	2.387
158	2.387
159	2.387
160	2.387
161	2.387
162	2.387
163	2.387
164	2.942
165	2.568
166	2.387
167	2.318
168	2.310
169	2.387
170	2.387
171	2.243
172	2.387
173	2.387
174	2.387
175	2.387
176	2.387
177	2.654
178	2.592
179	2.387
180	2.387
181	2.387
182	2.592
183	2.387
184	2.387
185	2.387
186	2.387
187	2.387
188	2.387
189	2.387
190	2.387
191	2.387
192	2.387
193	2.684
194	2.387
195	2.387
196	2.928
197	2.387
198	2.387
199	2.942
200	2.592
201	2.387
202	2.318
203	2.387
204	2.387
205	2.942
206	2.387
207	2.387
208	2.387
209	2.387
210	2.387
211	2.387
212	2.592
213	2.387
214	2.243
215	2.387
216	2.548
217	2.387
218	2.942
219	2.751
220	2.387
221	2.568
222	2.495
223	3.017
224	2.387
225	2.387
226	2.654
227	3.625
228	2.387
229	2.387
230	2.387
231	2.387
232	2.387
233	2.387
234	2.387
235	2.568
236	2.387
237	2.387
238	2.387
239	2.387
240	2.942
241	2.387
242	2.387
243	2.942
244	3.806
245	2.387
246	2.387
247	2.568
248	2.504
249	2.387
250	2.797
251	2.387
252	2.387
253	2.504
254	2.387
255	2.516
256	2.601
257	2.387
258	3.120
259	2.942
260	2.548
261	2.387
262	2.387
263	2.673
264	2.387
265	2.630
266	2.479
267	3.584
268	2.387
269	2.548
270	2.387
271	2.387
272	2.516
273	2.387
274	2.918
275	2.387
276	2.387
277	2.504
278	2.548
279	2.387
280	2.653
281	2.387
282	2.387
283	2.387
284	2.387
285	2.606
286	2.387
287	2.387
288	2.387
289	2.516
290	3.345
291	2.654
292	2.387
293	2.568
294	2.942
295	2.387
296	2.654
297	2.435
298	2.568
299	2.599
300	2.387
301	2.678
302	2.568
303	2.786
304	2.719
305	2.654
306	3.593
307	2.299
308	2.598
309	2.400
310	2.548
311	2.387
312	2.568
313	3.155
314	2.598
315	2.387
316	2.654
317	2.387
318	2.387
319	2.387
320	2.387
321	2.387
322	2.704
323	2.504
324	2.609
325	2.495
326	2.504
327	2.654
328	2.485
329	2.387
330	3.331
331	2.700
332	2.609
333	2.497
334	2.537
335	2.387
336	2.548
337	2.942
338	2.548
339	2.459
340	2.362
341	2.387
342	3.593
343	2.557
344	2.601
345	2.387
346	2.653
347	2.387
348	2.572
349	2.797
350	2.387
351	2.387
352	3.155
353	2.387
354	2.548
355	2.387
356	2.568
357	2.548
358	2.387
359	2.387
360	3.000
361	2.561
362	2.387
363	2.387
364	2.387
365	2.442
366	2.470
367	2.693
368	2.387
369	2.548
370	2.548
371	2.942
372	2.557
373	2.387
374	2.548
375	2.470
376	2.959
377	2.387
378	2.601
379	2.935
380	2.770
381	2.387
382	2.387
383	2.579
384	2.470
385	2.548
386	2.654
387	2.387
388	2.387
389	2.849
390	2.387
391	2.387
392	2.387
393	2.387
394	2.387
395	2.459
396	2.587
397	2.942
398	2.387
399	2.387
400	2.387
401	2.568
402	2.387
403	2.387
404	2.387
405	2.387
406	2.557
407	2.387
408	2.599
409	2.693
410	3.858
411	2.548
412	2.942
413	2.549
414	2.835
415	2.548
416	2.387
417	2.654
418	2.797
419	2.942
420	2.693
421	2.387
422	2.387
423	2.387
424	2.548
425	2.654
426	2.387
427	2.387
428	2.568
429	2.387
430	2.456
431	2.548
432	2.548
433	2.387
434	2.387
435	2.504
436	2.387
437	2.548
438	2.387
439	2.387
440	2.580
441	2.568
442	2.387
443	2.387
444	2.548
445	2.387
446	2.387
447	2.387
448	2.387
449	2.387
450	2.387
451	2.459
452	2.469
453	2.387
454	2.942
455	2.387
456	2.548
457	2.566
458	2.387
459	2.387
460	2.942
461	2.387
462	2.387
463	2.654
464	2.548
465	2.387
466	2.387
467	2.693
468	2.387
469	2.387
470	2.504
471	2.387
472	2.548
473	2.532
474	2.387
475	2.387
476	2.568
477	2.387
478	2.672
479	2.387
480	2.548
481	2.548
482	2.387
483	2.619
484	2.387
485	3.016
486	2.592
487	2.693
488	3.039
489	2.387
490	2.387
491	2.097
492	2.387
493	2.797
494	2.387
495	2.601
496	2.387
497	2.387
498	2.387
499	2.387
500	2.387
501	2.387
502	2.942
503	2.592
504	2.387
505	2.387
506	2.387
507	2.573
508	2.387
509	2.387
510	2.568
511	2.592
512	2.619
513	2.942
514	2.619
515	2.943
516	2.387
517	2.387
518	2.470
519	2.387
520	2.465
521	2.942
522	2.387
523	3.526
524	2.387
525	2.387
526	2.592
527	2.551
528	2.623
529	2.475
530	2.261
531	2.387
532	3.157
533	2.568
534	2.470
535	2.387
536	2.387
537	2.592
538	2.592
539	2.387
540	2.619
541	2.713
542	2.387
543	2.387
544	2.548
545	2.568
546	2.387
547	2.479
548	2.387
549	2.518
550	2.387
551	2.568
552	2.479
553	2.592
554	2.592
555	2.942
556	2.387
557	2.590
558	2.529
559	2.548
560	2.497
561	2.387
562	2.387
563	2.592
564	2.568
565	2.387
566	2.496
567	2.942
568	2.490
569	2.592
570	2.387
571	2.171
572	2.387
573	2.557
574	2.387
575	2.563
576	2.496
577	2.942
578	2.387
579	2.592
580	2.919
581	2.387
582	2.387
583	2.797
584	2.592
585	2.379
586	2.496
587	2.387
588	2.687
589	2.395
590	2.387
591	2.942
592	2.496
593	2.387
594	2.704
595	2.548
596	2.387
597	2.459
598	2.504
599	2.387
600	2.619
601	2.568
602	2.387
603	2.387
604	2.707
605	2.592
606	2.573
607	2.387
608	2.387
609	2.387
610	2.648
611	2.387
612	2.387
613	2.942
614	2.387
615	2.387
616	2.568
617	2.713
618	2.387
619	2.387
620	2.387
621	2.679
622	2.138
623	2.387
624	2.387
625	2.606
626	2.810
627	3.281
628	2.603
629	2.606
630	2.603
631	2.603
632	2.603
633	2.603
634	2.603
635	2.582
636	2.440
637	2.603
638	2.603
639	2.606
640	2.603
641	2.642
642	2.736
643	2.547
644	2.610
645	2.592
646	2.187
647	2.700
648	2.662
649	2.505
650	2.426
651	2.599
652	2.395
653	2.395
654	2.427
655	3.288
656	2.603
657	2.603
658	2.535
659	2.656
660	2.603
661	2.679
662	2.535
663	2.644
664	2.486
665	2.929
666	2.427
667	2.994
668	2.490
669	4.996
670	2.614
671	2.649
672	2.769
673	2.606
674	2.011
675	2.535
676	2.606
677	2.669
678	2.440
679	2.596
680	2.582
681	2.610
682	2.599
683	2.505
684	2.505
685	2.582
686	2.606
687	2.552
688	2.637
689	2.606
690	2.599
691	4.791
692	2.603
693	2.457
694	2.505
695	2.653
696	4.996
697	2.603
698	2.606
699	2.471
700	2.603
701	2.505
702	2.700
703	2.387
704	2.603
705	2.599
706	1.263
707	2.603
708	2.599
709	2.452
710	2.606
711	2.690
712	2.592
713	2.599
714	2.603
715	2.669
716	2.599
717	2.603
718	2.606
719	2.615
720	2.606
721	3.085
722	2.440
723	2.603
724	3.846
725	2.476
726	2.582
727	2.578
728	2.606
729	2.535
730	2.512
731	2.566
732	2.697
733	2.395
734	2.697
735	2.603
736	2.659
737	2.422
738	1.759
739	2.603
740	2.525
741	2.011
742	2.606
743	2.682
744	2.674
745	2.395
746	2.395
747	2.505
748	2.535
749	2.603
750	2.599
751	2.535
752	2.766
753	1.629
754	2.599
755	2.606
756	3.283
757	2.440
758	2.582
759	2.525
760	2.606
761	2.476
762	2.603
763	2.729
764	2.554
765	2.529
766	2.599
767	2.708
768	2.549
769	2.505
770	2.808
771	2.169
772	2.623
773	2.755
774	2.606
775	2.535
776	2.769
777	2.603
778	2.571
779	2.535
780	2.634
781	2.599
782	2.578
783	2.603
784	2.606
