index	prediction
0	0.623
1	2.100
2	0.956
3	1.510
4	1.589
5	3.109
6	2.097
7	2.578
8	2.692
9	2.643
10	2.643
11	2.327
12	1.879
13	2.079
14	1.728
15	0.843
16	3.838
17	3.221
18	0.998
19	1.261
20	2.835
21	1.639
22	3.019
23	1.455
24	1.907
25	2.505
26	0.857
27	0.878
28	1.923
29	3.241
30	4.105
31	3.102
32	4.508
33	3.460
34	2.818
35	0.130
36	1.640
37	3.882
38	1.454
39	2.288
40	1.848
41	2.029
42	3.207
43	1.998
44	2.940
45	1.939
46	1.048
47	2.877
48	2.530
49	1.653
50	2.470
51	0.759
52	1.856
53	1.771
54	2.088
55	2.098
56	2.741
57	1.227
58	2.309
59	1.588
60	1.619
61	2.049
62	1.641
63	0.668
64	2.356
65	0.977
66	0.153
67	3.638
68	0.290
69	2.560
70	1.206
71	3.287
72	0.904
73	1.932
74	2.342
75	0.880
76	0.755
77	0.318
78	1.430
79	2.131
80	2.451
81	1.867
82	2.361
83	3.119
84	0.522
85	0.651
86	3.386
87	1.474
88	1.512
89	1.448
90	2.238
91	2.205
92	1.792
93	3.966
94	0.869
95	2.856
96	3.459
97	2.629
98	3.539
99	1.786
100	2.715
101	2.518
102	1.753
103	2.649
104	0.546
105	1.879
106	0.438
107	1.637
108	2.494
109	2.609
110	1.179
111	2.945
112	3.456
113	3.528
114	1.317
115	1.995
116	4.325
117	1.775
118	1.244
119	2.244
120	2.039
121	1.588
122	3.289
123	2.283
124	2.638
125	2.370
126	2.142
127	3.077
128	3.583
129	0.483
130	1.722
131	3.016
132	0.906
133	2.816
134	1.646
135	2.502
136	2.599
137	3.204
138	2.897
139	3.329
140	2.945
141	2.068
142	1.269
143	4.960
144	3.441
145	1.814
146	2.945
147	2.192
148	2.138
149	1.928
150	1.936
151	1.445
152	2.953
153	3.242
154	1.827
155	2.204
156	1.932
157	2.133
158	2.528
159	1.716
160	2.277
161	2.854
162	2.188
163	3.237
164	2.582
165	3.191
166	3.492
167	1.681
168	1.797
169	1.466
170	2.566
171	1.626
172	3.781
173	1.603
174	1.491
175	1.418
176	2.959
177	0.532
178	0.539
179	0.784
180	0.704
181	1.950
182	0.863
183	0.765
184	3.465
185	1.476
186	2.246
187	0.617
188	2.146
189	2.460
190	2.059
191	1.202
192	1.536
193	1.722
194	1.852
195	3.419
196	2.520
197	0.453
198	1.391
199	2.555
200	0.458
201	0.370
202	1.420
203	3.104
204	0.371
205	0.217
206	2.400
207	2.292
208	2.480
209	2.319
210	3.757
211	1.756
212	1.940
213	1.216
214	2.651
215	1.870
216	1.224
217	0.225
218	3.313
219	3.114
220	1.277
221	0.197
222	3.166
223	4.581
224	2.730
225	3.617
226	1.014
227	2.406
228	1.687
229	0.975
230	3.069
231	2.474
232	2.838
233	2.290
234	1.619
235	1.620
236	0.840
237	4.037
238	0.559
239	0.561
240	2.409
241	1.822
242	3.026
