index	prediction
0	2.297
1	2.477
2	2.272
3	2.278
4	2.278
5	2.277
6	2.270
7	2.278
8	2.319
9	2.276
10	2.276
11	2.294
12	2.272
13	2.287
14	2.275
15	2.278
16	2.574
17	2.282
18	2.282
19	2.271
20	2.274
21	2.281
22	2.675
23	2.279
24	2.270
25	2.309
26	2.262
27	2.264
28	2.303
29	2.345
30	2.722
31	2.280
32	2.271
33	3.230
34	2.305
35	2.281
36	2.289
37	2.289
38	2.306
39	2.261
40	2.284
41	2.287
42	2.297
43	2.272
44	2.291
45	2.288
46	2.271
47	2.280
48	2.346
49	2.300
50	2.273
51	2.284
52	2.264
53	2.271
54	2.283
55	2.272
56	2.283
57	2.268
58	2.267
59	2.285
60	2.297
61	2.504
62	2.268
63	2.278
64	2.268
65	2.297
66	2.268
67	2.273
68	2.264
69	2.296
70	3.044
71	2.312
72	2.275
73	2.415
74	2.252
75	2.273
76	2.345
77	2.276
78	2.487
79	2.863
80	2.269
81	2.285
82	2.293
83	2.361
84	2.271
85	2.278
86	3.200
87	2.289
88	2.676
89	2.265
90	2.280
91	2.550
92	2.277
93	2.297
94	2.291
95	2.216
96	2.276
97	2.257
98	2.309
99	2.293
100	2.230
101	2.291
102	2.340
103	2.252
104	2.185
105	2.396
106	2.310
107	2.283
108	2.290
109	2.364
110	2.314
111	2.706
112	2.456
113	2.875
114	2.202
115	2.273
116	3.039
117	2.304
118	2.273
119	2.285
120	2.326
121	2.331
122	2.256
123	2.295
124	2.319
125	2.310
126	2.275
127	2.269
128	2.291
129	2.269
130	2.281
131	2.290
132	2.275
133	2.263
134	2.258
135	2.370
136	2.272
137	2.271
138	2.277
139	2.536
140	2.284
141	2.309
142	2.269
143	2.721
144	2.274
145	2.266
146	2.312
147	2.280
148	2.298
149	2.292
150	2.284
151	2.262
152	2.272
153	2.287
154	2.275
155	2.273
156	2.264
157	2.272
158	2.292
159	2.319
160	2.285
161	2.268
162	2.297
163	2.268
164	2.299
165	2.404
166	2.332
167	2.290
168	2.256
169	2.298
170	2.279
171	2.251
172	2.298
173	2.304
174	2.862
175	2.290
176	2.285
177	2.335
178	2.285
179	2.268
180	2.283
181	2.345
182	2.339
183	2.275
184	3.189
185	2.293
186	2.358
187	2.275
188	2.280
189	2.273
190	2.291
191	2.265
192	2.273
193	2.329
194	2.283
195	2.482
196	2.550
197	2.305
198	2.264
199	2.293
200	2.271
201	2.264
202	2.271
203	2.303
204	2.286
205	2.282
206	2.324
207	2.268
208	2.284
209	2.373
210	2.323
211	2.307
212	2.285
213	2.273
214	2.273
215	2.295
216	2.299
217	2.838
218	3.133
219	2.243
220	2.297
221	2.273
222	2.899
223	2.286
224	2.278
225	2.279
226	2.327
227	2.551
228	2.272
229	2.287
230	2.270
231	2.279
232	2.258
233	2.273
234	2.267
235	2.931
236	2.288
237	2.293
238	2.223
239	2.288
240	2.284
241	2.240
242	2.321
243	2.289
244	2.421
245	2.286
246	2.290
247	2.293
248	2.284
249	2.281
250	2.333
251	2.772
252	2.321
253	3.570
254	2.290
255	2.302
256	2.557
257	2.326
258	3.033
259	2.549
260	3.393
261	2.668
262	2.787
263	2.362
264	2.506
265	2.344
266	2.307
267	2.640
268	3.118
269	3.026
270	3.682
271	2.276
272	2.605
273	2.498
274	3.332
275	2.271
276	2.272
277	2.259
278	2.539
279	2.400
280	2.881
281	2.278
282	2.656
283	2.782
284	3.905
285	3.863
286	2.540
287	2.273
288	2.772
289	2.649
290	2.800
291	2.324
292	2.174
293	2.538
294	3.128
295	2.430
296	2.504
297	3.070
298	2.775
299	2.455
300	2.683
301	3.170
302	2.541
303	2.646
304	2.437
305	2.530
306	2.634
307	2.980
308	2.439
309	2.692
310	2.367
311	2.775
312	2.623
313	2.535
314	3.127
315	2.592
316	2.544
317	2.296
318	2.354
319	3.133
320	2.296
321	2.537
322	2.320
323	2.678
324	2.729
325	2.381
326	2.919
327	2.478
328	3.935
329	2.637
330	2.510
331	2.515
332	3.031
333	2.424
334	2.364
335	2.829
336	3.257
337	2.648
338	2.364
339	2.330
340	2.737
341	2.763
342	2.981
343	2.960
344	2.502
345	2.380
346	2.921
347	2.597
348	2.355
349	2.788
350	2.506
351	2.280
352	2.551
353	2.849
354	2.476
355	2.429
356	2.788
357	2.539
358	2.282
359	3.668
360	2.483
361	2.539
362	2.950
363	2.799
364	3.056
365	3.203
366	2.497
367	2.511
368	2.741
369	2.299
370	3.659
371	2.554
372	2.569
373	2.521
374	2.616
375	2.288
376	2.669
377	2.625
378	2.519
379	2.403
380	2.480
381	2.590
382	2.603
383	2.931
384	2.294
385	2.814
386	3.184
387	2.776
388	2.364
389	2.870
390	3.530
391	3.244
392	2.299
393	2.299
394	2.787
395	2.205
396	2.276
397	2.739
398	2.736
399	2.653
400	2.622
401	2.298
402	3.386
403	2.399
404	2.305
405	2.368
406	2.361
407	2.359
408	2.832
409	2.351
410	2.366
411	2.279
412	2.527
413	2.358
414	2.253
415	2.409
416	2.373
417	2.501
418	3.132
419	2.595
420	2.217
421	2.642
422	2.635
423	2.315
424	2.958
425	2.339
426	2.471
427	2.719
428	2.969
429	2.302
430	2.552
431	3.168
432	2.674
433	3.164
434	2.251
435	3.111
436	2.820
437	3.559
438	2.616
439	2.287
440	2.288
441	2.332
442	2.290
443	2.468
444	3.656
445	2.245
446	2.633
447	3.384
448	2.296
449	2.733
450	2.983
451	3.358
452	2.767
453	2.277
454	2.497
455	2.283
456	2.937
457	2.382
458	3.089
459	2.508
460	2.308
461	2.316
462	2.676
463	2.299
464	2.500
465	3.649
466	2.581
467	2.254
468	2.312
469	2.252
470	3.255
471	2.839
472	2.983
473	2.362
474	2.492
475	2.341
476	2.278
477	2.333
478	2.904
479	2.312
480	2.979
481	2.943
482	2.326
483	2.316
484	3.363
485	2.176
486	2.658
487	2.628
488	2.791
489	2.288
490	2.887
491	2.234
492	2.600
493	2.685
494	2.329
495	2.545
496	2.313
497	2.282
498	2.292
499	2.806
500	2.268
501	2.189
502	2.491
503	2.309
504	2.276
505	2.342
506	2.281
507	2.519
508	2.281
509	2.390
510	2.274
511	2.697
512	2.484
513	2.287
514	2.256
515	2.279
516	2.278
517	2.267
518	2.343
519	2.161
520	2.304
521	2.439
522	2.344
523	2.361
524	2.278
525	2.535
526	2.282
527	2.861
528	2.467
529	2.216
530	2.322
531	2.259
532	2.272
533	2.363
534	2.417
535	2.299
536	2.275
537	2.304
538	2.302
539	2.369
540	2.293
541	2.377
542	2.304
543	2.950
544	2.822
545	2.326
546	2.283
547	2.299
548	2.297
549	2.264
550	2.423
551	2.310
552	2.268
553	2.270
554	2.253
555	2.401
556	2.314
557	2.402
558	2.648
559	2.349
560	2.343
561	2.354
562	2.299
563	2.305
564	2.689
565	2.592
566	2.509
567	2.279
568	2.349
569	2.270
570	2.278
571	2.330
572	2.215
573	2.903
574	2.508
575	2.269
576	2.504
577	2.372
578	2.496
579	2.370
580	2.671
581	2.306
582	2.294
583	2.590
584	2.865
585	2.560
586	2.372
587	2.309
588	2.424
589	2.523
590	2.276
591	2.272
592	2.407
593	2.277
594	2.305
595	2.564
596	2.296
597	2.473
598	2.662
599	2.568
600	2.567
601	2.371
602	2.878
603	2.267
604	2.980
605	2.402
606	2.233
607	2.283
608	2.280
609	2.642
610	2.553
611	2.481
612	2.402
613	2.272
614	2.303
615	2.280
616	2.422
617	2.419
618	2.331
619	2.314
620	2.303
621	2.536
622	2.242
623	3.108
624	2.468
625	2.769
626	2.855
627	2.593
628	3.321
629	2.747
630	3.021
631	2.508
632	2.396
633	2.466
634	2.877
635	2.624
636	2.774
637	2.495
638	2.800
639	2.721
640	2.962
641	2.559
642	2.741
643	2.458
644	2.779
645	2.545
646	2.585
647	3.032
648	2.845
649	2.539
650	2.941
651	2.556
652	2.601
653	2.552
654	2.871
655	2.710
656	2.568
657	2.510
658	2.508
659	2.360
660	2.868
661	2.544
662	2.527
663	2.545
664	2.444
665	3.378
666	2.842
667	2.734
668	2.328
669	3.514
670	2.567
671	2.631
672	2.694
673	2.582
674	2.722
675	2.305
676	2.909
677	2.659
678	2.938
679	2.588
680	2.574
681	2.693
682	2.552
683	2.382
684	2.450
685	2.660
686	2.682
687	2.483
688	2.736
689	2.420
690	2.553
691	3.722
692	2.730
693	2.706
694	2.598
695	2.629
696	3.595
697	2.526
698	2.710
699	2.643
700	2.587
701	2.828
702	2.470
703	2.806
704	2.773
705	2.499
706	2.811
707	2.640
708	2.587
709	2.875
710	2.600
711	2.643
712	2.551
713	2.590
714	2.949
715	2.661
716	2.580
717	2.419
718	2.516
719	2.487
720	2.577
721	2.631
722	2.979
723	2.360
724	3.194
725	2.527
726	2.590
727	2.973
728	2.513
729	2.646
730	2.571
731	2.804
732	2.821
733	2.446
734	2.847
735	2.778
736	2.769
737	2.596
738	2.845
739	2.705
740	2.389
741	3.009
742	2.606
743	2.699
744	2.738
745	2.971
746	2.617
747	2.540
748	2.797
749	2.670
750	2.524
751	2.775
752	2.661
753	2.331
754	2.512
755	2.564
756	2.952
757	2.497
758	2.677
759	2.370
760	2.466
761	2.481
762	2.393
763	2.628
764	2.840
765	2.494
766	2.491
767	2.951
768	2.310
769	2.346
770	2.660
771	2.555
772	2.588
773	2.831
774	2.525
775	2.622
776	2.682
777	2.469
778	2.783
779	2.988
780	2.717
781	2.556
782	2.522
783	2.655
784	2.678
785	2.690
786	3.248
787	2.438
788	2.785
789	2.513
790	2.536
791	2.438
792	2.465
793	2.755
794	3.050
795	2.748
796	2.878
797	2.433
798	2.756
799	2.729
800	3.108
801	2.856
802	2.588
803	2.633
804	2.842
805	2.618
806	2.633
807	2.978
808	3.364
809	2.556
810	2.686
811	2.578
812	2.443
813	2.632
814	2.633
815	2.752
816	3.013
817	2.643
818	2.956
819	2.690
820	2.692
821	2.819
822	2.496
823	2.737
824	2.547
825	2.558
826	2.620
827	2.574
828	2.661
829	2.581
830	2.718
831	2.398
832	2.815
833	2.939
834	2.564
835	2.525
836	2.573
837	2.435
838	3.127
839	2.674
840	2.584
841	2.412
842	2.755
843	2.475
844	2.538
845	2.361
846	2.608
847	2.544
848	2.836
849	2.745
850	2.584
851	2.568
852	2.523
853	2.389
854	2.639
855	2.977
856	2.689
857	2.746
858	2.570
859	2.798
860	2.727
861	2.552
862	2.929
863	2.724
864	2.575
865	2.531
866	2.433
867	2.892
868	2.403
869	2.823
870	2.762
871	2.738
872	2.550
873	3.058
874	2.621
875	2.709
876	2.650
877	2.490
878	2.408
879	2.549
880	3.080
881	2.692
882	3.082
883	4.335
884	2.767
885	2.596
886	2.712
887	3.193
888	2.580
889	3.103
890	3.017
891	3.663
892	2.508
893	2.771
894	3.862
895	2.698
896	3.193
897	3.680
898	2.689
899	4.229
900	4.044
901	2.771
902	2.712
903	2.611
904	4.341
905	2.755
906	3.296
907	2.302
908	3.859
