index	prediction
0	2.187
1	2.187
2	2.444
3	2.187
4	2.187
5	2.187
6	2.187
7	2.187
8	2.187
9	2.187
10	2.187
11	2.187
12	2.187
13	2.187
14	2.187
15	2.187
16	2.187
17	2.187
18	2.187
19	2.187
20	2.187
21	2.487
22	2.329
23	2.187
24	2.187
25	2.187
26	2.187
27	2.187
28	2.187
29	2.187
30	2.187
31	2.187
32	2.187
33	2.187
34	2.187
35	2.187
36	2.187
37	2.187
38	2.187
39	2.187
40	2.187
41	2.187
42	2.187
43	2.187
44	2.187
45	2.187
46	2.187
47	2.187
48	2.187
49	2.638
50	2.187
51	2.187
52	2.187
53	2.187
54	2.187
55	2.187
56	2.187
57	2.187
58	2.306
59	2.187
60	2.638
61	2.187
62	2.172
63	2.187
64	2.187
65	2.187
66	2.187
67	2.187
68	2.187
69	2.187
70	2.187
71	2.187
72	2.187
73	2.277
74	2.549
75	2.187
76	2.187
77	2.187
78	2.398
79	2.187
80	2.187
81	2.187
82	2.187
83	2.487
84	2.187
85	2.398
86	2.549
87	2.187
88	2.638
89	2.187
90	2.187
91	2.418
92	2.187
93	2.329
94	2.187
95	2.638
96	2.187
97	2.140
98	2.453
99	2.187
100	2.187
101	2.187
102	2.149
103	2.149
104	2.227
105	2.542
106	2.187
107	2.187
108	2.187
109	2.233
110	2.187
111	2.638
112	2.454
113	2.187
114	2.187
115	2.187
116	2.398
117	2.187
118	2.187
119	2.187
120	2.398
121	2.187
122	2.140
123	2.952
124	2.187
125	2.187
126	2.140
127	2.187
128	2.329
129	2.187
130	2.329
131	2.487
132	2.187
133	2.187
134	2.187
135	2.187
136	2.187
137	2.187
138	2.187
139	2.235
140	2.187
141	2.187
142	2.187
143	2.187
144	2.187
145	2.140
146	2.187
147	2.187
148	2.187
149	2.187
150	2.187
151	2.187
152	2.187
153	2.187
154	2.187
155	2.398
156	2.187
157	2.187
158	2.187
159	2.187
160	2.187
161	2.187
162	2.187
163	2.187
164	2.638
165	2.398
166	2.187
167	2.172
168	2.149
169	2.187
170	2.187
171	2.140
172	2.187
173	2.187
174	2.187
175	2.187
176	2.187
177	2.453
178	2.487
179	2.187
180	2.187
181	2.187
182	2.487
183	2.187
184	2.187
185	2.187
186	2.187
187	2.187
188	2.187
189	2.187
190	2.187
191	2.187
192	2.187
193	2.328
194	2.187
195	2.187
196	2.597
197	2.187
198	2.187
199	2.638
200	2.487
201	2.187
202	2.172
203	2.187
204	2.187
205	2.638
206	2.187
207	2.187
208	2.187
209	2.187
210	2.187
211	2.187
212	2.487
213	2.187
214	2.140
215	2.187
216	2.329
217	2.187
218	2.638
219	2.751
220	2.187
221	2.398
222	2.227
223	2.553
224	2.187
225	2.187
226	2.453
227	3.264
228	2.187
229	2.187
230	2.187
231	2.187
232	2.187
233	2.187
234	2.187
235	2.398
236	2.187
237	2.187
238	2.187
239	2.187
240	2.638
241	2.187
242	2.187
243	2.638
244	2.990
245	2.187
246	2.187
247	2.398
248	2.294
249	2.187
250	2.526
251	2.187
252	2.187
253	2.294
254	2.187
255	2.268
256	2.410
257	2.187
258	3.110
259	2.638
260	2.329
261	2.187
262	2.187
263	2.656
264	2.187
265	2.286
266	2.226
267	2.946
268	2.187
269	2.329
270	2.187
271	2.187
272	2.268
273	2.187
274	2.650
275	2.187
276	2.187
277	2.294
278	2.329
279	2.187
280	2.595
281	2.187
282	2.187
283	2.187
284	2.187
285	2.455
286	2.187
287	2.187
288	2.187
289	2.296
290	3.058
291	2.453
292	2.187
293	2.398
294	2.638
295	2.187
296	2.453
297	2.207
298	2.398
299	2.465
300	2.187
301	2.528
302	2.398
303	2.883
304	2.522
305	2.453
306	3.475
307	2.350
308	2.344
309	2.458
