index	prediction
0	0.596
1	2.470
2	1.805
3	0.711
4	1.484
5	2.691
6	0.831
7	1.832
8	1.910
9	1.185
10	1.185
11	2.849
12	0.261
13	2.090
14	0.491
15	1.892
16	3.252
17	1.684
18	1.699
19	1.146
20	2.782
21	0.943
22	2.364
23	1.138
24	1.407
25	0.708
26	0.935
27	1.498
28	0.241
29	2.145
30	3.186
31	1.823
32	2.971
33	1.314
34	1.883
35	0.879
36	0.264
37	2.827
38	1.776
39	1.020
40	1.815
41	1.744
42	1.526
43	1.420
44	1.749
45	1.162
46	0.781
47	1.685
48	2.215
49	0.913
50	0.465
51	1.290
52	1.702
53	1.077
54	2.102
55	0.948
56	2.131
57	1.258
58	1.566
59	1.470
60	2.439
61	0.644
62	2.220
63	2.065
64	2.639
65	0.789
66	1.343
67	1.486
68	1.289
69	1.666
70	1.137
71	1.538
72	1.685
73	2.257
74	2.288
75	0.575
76	1.952
77	0.921
78	0.723
79	3.909
80	1.406
81	1.726
82	2.882
83	3.491
84	1.595
85	1.681
86	3.069
87	0.379
88	2.199
89	2.606
90	1.667
91	2.150
92	0.507
93	1.673
94	1.502
95	2.123
96	2.666
97	1.671
98	2.440
99	0.946
100	1.342
101	2.522
102	2.779
103	1.415
104	1.045
105	2.192
106	1.493
107	1.905
108	2.454
109	1.870
110	0.830
111	2.120
112	3.388
113	2.423
114	1.562
115	1.184
116	2.995
117	0.552
118	1.311
119	1.856
120	2.682
121	2.389
122	2.397
123	1.878
124	2.422
125	1.771
126	0.946
127	1.605
128	2.846
129	1.572
130	1.455
131	1.976
132	1.055
133	2.414
134	0.619
135	3.102
136	2.937
137	2.355
138	1.537
139	3.205
140	2.288
141	2.071
142	1.926
143	3.292
144	2.566
145	1.832
146	3.022
147	1.453
148	1.593
149	0.295
150	0.731
151	1.005
152	1.621
153	1.691
154	0.352
155	1.336
156	1.253
157	0.143
158	2.814
159	0.589
160	1.832
161	1.849
162	1.988
163	1.893
164	1.271
165	2.898
166	1.663
167	0.433
168	2.083
169	2.401
170	1.754
171	1.708
172	2.924
173	1.575
174	1.361
175	0.962
176	2.926
177	1.120
178	1.736
179	0.515
180	0.525
181	2.461
182	2.165
183	0.505
184	1.830
185	0.909
186	1.311
187	1.856
188	0.894
189	1.812
190	1.303
191	0.991
192	1.557
193	1.946
194	1.202
195	2.935
196	2.242
197	1.732
198	0.515
199	2.873
200	2.044
201	1.059
202	2.348
203	1.319
204	2.501
205	1.666
206	2.042
207	1.031
208	1.338
209	2.854
210	4.086
211	0.849
212	1.018
213	1.236
214	2.321
215	0.649
216	1.122
217	2.382
218	2.674
219	2.970
220	1.341
221	1.882
222	3.010
223	2.901
224	1.388
225	1.539
226	2.189
227	1.757
228	2.179
229	1.243
230	2.136
231	1.111
232	2.144
233	0.806
234	1.187
235	2.419
236	1.331
237	1.735
238	1.517
239	1.704
240	0.801
241	0.531
242	1.662
243	1.478
244	1.760
245	1.234
246	2.387
247	2.155
248	1.112
249	0.999
250	1.898
251	2.489
252	3.226
253	3.211
254	1.207
255	1.192
256	1.866
257	1.144
258	2.224
259	2.808
260	2.138
261	1.183
262	2.180
263	1.421
264	2.448
265	1.641
266	2.403
267	2.582
268	1.002
269	2.668
270	2.530
271	2.347
272	1.774
273	2.257
274	2.657
275	2.248
276	1.524
277	2.070
278	1.205
279	1.989
280	2.412
281	2.217
282	2.939
283	2.248
284	3.833
285	3.074
286	2.166
287	1.541
288	3.292
289	1.328
290	3.156
291	1.351
292	2.761
293	2.910
294	3.025
295	1.451
296	2.351
297	1.555
298	2.241
299	2.677
300	2.677
301	2.553
302	1.243
303	2.144
304	2.024
305	2.729
306	2.453
307	2.627
308	3.650
309	4.711
310	1.826
311	1.081
312	1.587
313	2.607
314	1.742
315	2.224
316	3.796
317	1.679
318	0.675
319	2.516
320	2.060
321	2.256
322	0.921
323	2.795
324	1.959
325	1.487
326	3.048
327	2.110
328	4.208
329	2.778
330	2.688
331	2.549
332	2.390
333	2.737
334	0.293
335	1.731
336	3.270
337	1.741
338	1.566
339	1.845
340	1.622
341	3.135
342	3.534
343	1.608
344	3.312
345	1.176
346	3.818
347	2.727
348	1.570
349	1.221
350	2.253
351	2.335
352	2.302
353	1.449
354	1.327
355	1.308
356	1.614
357	2.213
358	1.183
359	2.783
360	2.407
361	2.672
362	2.953
363	2.883
364	2.037
365	2.138
366	2.487
367	1.782
368	2.476
369	1.725
370	2.168
371	3.182
372	1.746
373	2.216
374	3.149
375	1.447
376	2.913
