index	prediction
0	entailment
1	entailment
2	neutral
3	neutral
4	neutral
5	neutral
6	entailment
7	neutral
8	neutral
9	neutral
10	neutral
11	contradiction
12	entailment
13	entailment
14	contradiction
15	contradiction
16	neutral
17	entailment
18	entailment
19	entailment
20	contradiction
21	contradiction
22	contradiction
23	contradiction
24	contradiction
25	contradiction
26	entailment
27	entailment
28	neutral
29	contradiction
30	entailment
31	entailment
32	entailment
33	neutral
34	entailment
35	entailment
36	contradiction
37	contradiction
38	neutral
39	neutral
40	entailment
41	neutral
42	neutral
43	entailment
44	neutral
45	entailment
46	neutral
47	entailment
48	neutral
49	neutral
50	entailment
51	entailment
52	neutral
53	neutral
54	entailment
55	entailment
56	entailment
57	entailment
58	neutral
59	entailment
60	neutral
61	entailment
62	neutral
63	neutral
64	entailment
65	entailment
66	entailment
67	entailment
68	contradiction
69	contradiction
70	contradiction
71	neutral
72	entailment
73	entailment
74	entailment
75	entailment
76	contradiction
77	contradiction
78	neutral
79	entailment
80	entailment
81	entailment
82	entailment
83	entailment
84	entailment
85	entailment
86	entailment
87	neutral
88	entailment
89	neutral
90	entailment
91	entailment
92	entailment
93	entailment
94	entailment
95	entailment
96	entailment
97	neutral
98	entailment
99	entailment
100	entailment
101	entailment
102	entailment
103	entailment
104	entailment
105	entailment
106	neutral
107	entailment
108	entailment
109	entailment
110	entailment
111	entailment
112	entailment
113	entailment
114	entailment
115	entailment
116	entailment
117	entailment
118	contradiction
119	contradiction
120	entailment
121	entailment
122	entailment
123	entailment
124	entailment
125	neutral
126	neutral
127	neutral
128	entailment
129	neutral
130	contradiction
131	neutral
132	entailment
133	neutral
134	entailment
135	contradiction
136	entailment
137	contradiction
138	neutral
139	contradiction
140	neutral
141	contradiction
142	entailment
143	contradiction
144	entailment
145	neutral
146	entailment
147	neutral
148	entailment
149	neutral
150	entailment
151	entailment
152	entailment
153	entailment
154	entailment
155	neutral
156	neutral
157	entailment
158	entailment
159	neutral
160	entailment
161	entailment
162	entailment
163	entailment
164	entailment
165	neutral
166	entailment
167	neutral
168	neutral
169	neutral
170	neutral
171	entailment
172	entailment
173	entailment
174	neutral
175	entailment
176	neutral
177	contradiction
178	entailment
179	entailment
180	entailment
181	neutral
182	entailment
183	neutral
184	entailment
185	entailment
186	contradiction
187	contradiction
188	neutral
189	neutral
190	entailment
191	entailment
192	entailment
193	entailment
194	entailment
195	entailment
196	entailment
197	entailment
198	neutral
199	entailment
200	neutral
201	contradiction
202	entailment
203	entailment
204	neutral
205	contradiction
206	entailment
207	entailment
208	entailment
209	entailment
210	entailment
211	entailment
212	entailment
213	neutral
214	entailment
215	neutral
216	neutral
217	neutral
218	entailment
219	neutral
220	entailment
221	entailment
222	neutral
223	entailment
224	entailment
225	neutral
226	entailment
227	entailment
228	entailment
229	entailment
230	entailment
231	entailment
232	entailment
233	neutral
234	entailment
235	neutral
236	entailment
237	entailment
238	entailment
239	entailment
240	entailment
241	entailment
242	entailment
243	entailment
244	entailment
245	entailment
246	entailment
247	entailment
248	entailment
249	entailment
250	entailment
251	neutral
252	neutral
253	neutral
254	entailment
255	neutral
256	contradiction
257	neutral
258	entailment
259	neutral
260	entailment
261	neutral
262	entailment
263	entailment
264	entailment
265	entailment
266	entailment
267	entailment
268	entailment
269	contradiction
270	entailment
271	entailment
272	entailment
273	neutral
274	entailment
275	neutral
276	entailment
277	neutral
278	neutral
279	neutral
280	entailment
281	neutral
282	entailment
283	neutral
284	neutral
285	contradiction
286	neutral
287	contradiction
288	entailment
289	entailment
290	entailment
291	entailment
292	neutral
293	entailment
294	neutral
295	entailment
296	contradiction
297	neutral
298	contradiction
299	contradiction
300	contradiction
301	contradiction
302	entailment
303	entailment
304	entailment
305	entailment
306	entailment
307	neutral
308	neutral
309	neutral
310	entailment
311	entailment
312	entailment
313	entailment
314	entailment
315	entailment
316	entailment
317	entailment
318	neutral
319	entailment
320	entailment
321	entailment
322	contradiction
323	neutral
324	contradiction
325	neutral
326	entailment
327	neutral
328	entailment
329	neutral
330	contradiction
331	entailment
332	neutral
333	entailment
334	entailment
335	neutral
336	entailment
337	entailment
338	contradiction
339	contradiction
340	entailment
341	neutral
342	contradiction
343	contradiction
344	contradiction
345	neutral
346	entailment
347	entailment
348	entailment
349	neutral
350	entailment
351	entailment
352	entailment
353	neutral
354	neutral
355	entailment
356	contradiction
357	contradiction
358	neutral
359	entailment
360	contradiction
361	contradiction
362	entailment
363	entailment
364	contradiction
365	contradiction
366	entailment
367	entailment
368	contradiction
369	contradiction
370	neutral
371	entailment
372	contradiction
373	contradiction
374	entailment
375	contradiction
376	contradiction
377	entailment
378	entailment
379	entailment
380	entailment
381	entailment
382	entailment
383	entailment
384	entailment
385	entailment
386	contradiction
387	contradiction
388	neutral
389	contradiction
390	entailment
391	neutral
392	entailment
393	neutral
394	entailment
395	neutral
396	contradiction
397	neutral
398	entailment
399	neutral
400	contradiction
401	entailment
402	entailment
403	entailment
404	contradiction
405	contradiction
406	entailment
407	entailment
408	contradiction
409	entailment
410	entailment
411	entailment
412	entailment
413	neutral
414	contradiction
415	neutral
416	entailment
417	entailment
418	entailment
419	entailment
420	entailment
421	entailment
422	entailment
423	entailment
424	entailment
425	entailment
426	contradiction
427	entailment
428	contradiction
429	contradiction
430	contradiction
431	contradiction
432	neutral
433	entailment
434	neutral
435	entailment
436	entailment
437	entailment
438	entailment
439	entailment
440	entailment
441	entailment
442	entailment
443	entailment
444	entailment
445	entailment
446	entailment
447	entailment
448	neutral
449	neutral
450	entailment
451	entailment
452	neutral
453	entailment
454	entailment
455	entailment
456	entailment
457	entailment
458	entailment
459	neutral
460	entailment
461	neutral
462	entailment
463	neutral
464	entailment
465	entailment
466	neutral
467	contradiction
468	entailment
469	entailment
470	entailment
471	entailment
472	neutral
473	neutral
474	neutral
475	entailment
476	entailment
477	entailment
478	entailment
479	neutral
480	entailment
481	entailment
482	entailment
483	entailment
484	entailment
485	entailment
486	entailment
487	entailment
488	entailment
489	entailment
490	entailment
491	entailment
