index	prediction
0	entailment
1	neutral
2	contradiction
3	neutral
4	neutral
5	neutral
6	neutral
7	neutral
8	contradiction
9	entailment
10	entailment
11	entailment
12	entailment
13	contradiction
14	neutral
15	contradiction
16	contradiction
17	contradiction
18	contradiction
19	neutral
20	entailment
21	neutral
22	contradiction
23	contradiction
24	neutral
25	contradiction
26	contradiction
27	contradiction
28	neutral
29	contradiction
30	neutral
31	entailment
32	contradiction
33	neutral
34	neutral
35	neutral
36	entailment
37	neutral
38	contradiction
39	neutral
40	neutral
41	entailment
42	neutral
43	contradiction
44	entailment
45	neutral
46	neutral
47	neutral
48	entailment
49	contradiction
50	entailment
51	neutral
52	neutral
53	neutral
54	contradiction
55	contradiction
56	contradiction
57	neutral
58	entailment
59	contradiction
60	neutral
61	neutral
62	neutral
63	entailment
64	neutral
65	contradiction
66	neutral
67	neutral
68	contradiction
69	neutral
70	neutral
71	neutral
72	contradiction
73	neutral
74	contradiction
75	contradiction
76	contradiction
77	entailment
78	entailment
79	neutral
80	neutral
81	neutral
82	contradiction
83	neutral
84	contradiction
85	neutral
86	neutral
87	neutral
88	contradiction
89	neutral
90	neutral
91	neutral
92	neutral
93	neutral
94	neutral
95	contradiction
96	entailment
97	neutral
98	neutral
99	neutral
100	contradiction
101	contradiction
102	entailment
103	contradiction
104	entailment
105	neutral
106	contradiction
107	contradiction
108	neutral
109	neutral
110	neutral
111	contradiction
112	neutral
113	neutral
114	contradiction
115	entailment
116	neutral
117	contradiction
118	neutral
119	entailment
120	entailment
121	entailment
122	contradiction
123	entailment
124	neutral
125	entailment
126	entailment
127	contradiction
128	neutral
129	neutral
130	contradiction
131	entailment
132	neutral
133	entailment
134	entailment
135	entailment
136	entailment
137	neutral
138	neutral
139	contradiction
140	neutral
141	contradiction
142	neutral
143	neutral
144	entailment
145	entailment
146	contradiction
147	entailment
148	entailment
149	contradiction
150	neutral
151	neutral
152	entailment
153	entailment
154	contradiction
155	contradiction
156	entailment
157	contradiction
158	contradiction
159	neutral
160	neutral
161	neutral
162	neutral
163	neutral
164	entailment
165	contradiction
166	contradiction
167	contradiction
168	contradiction
169	neutral
170	contradiction
171	neutral
172	contradiction
173	neutral
174	neutral
175	contradiction
176	neutral
177	entailment
178	contradiction
179	entailment
180	contradiction
181	entailment
182	neutral
183	neutral
184	contradiction
185	contradiction
186	contradiction
187	contradiction
188	neutral
189	entailment
190	entailment
191	neutral
192	neutral
193	contradiction
194	contradiction
195	contradiction
196	neutral
197	contradiction
198	neutral
199	neutral
200	contradiction
201	entailment
202	contradiction
203	contradiction
204	contradiction
205	entailment
206	neutral
207	neutral
208	contradiction
209	entailment
210	entailment
211	contradiction
212	neutral
213	contradiction
214	entailment
215	neutral
216	neutral
217	contradiction
218	neutral
219	neutral
220	neutral
221	neutral
222	contradiction
223	neutral
224	entailment
225	contradiction
226	contradiction
227	entailment
228	neutral
229	neutral
230	contradiction
231	neutral
232	neutral
233	entailment
234	neutral
235	neutral
236	neutral
237	neutral
238	entailment
239	entailment
240	entailment
241	neutral
242	entailment
243	neutral
244	contradiction
245	neutral
246	contradiction
247	entailment
248	neutral
249	neutral
250	neutral
251	contradiction
252	entailment
253	contradiction
254	contradiction
255	neutral
256	entailment
257	entailment
258	neutral
259	entailment
260	entailment
261	contradiction
262	entailment
263	entailment
264	entailment
265	entailment
266	neutral
267	entailment
268	entailment
269	neutral
270	contradiction
271	entailment
272	contradiction
273	neutral
274	entailment
275	contradiction
276	neutral
277	contradiction
278	neutral
279	entailment
280	contradiction
281	contradiction
282	contradiction
283	entailment
284	contradiction
285	neutral
286	contradiction
287	contradiction
288	entailment
289	contradiction
290	entailment
291	contradiction
292	contradiction
293	neutral
294	contradiction
295	contradiction
296	neutral
297	contradiction
298	entailment
299	neutral
300	neutral
301	entailment
302	neutral
303	entailment
304	contradiction
305	neutral
306	neutral
307	neutral
308	entailment
309	neutral
310	neutral
311	neutral
312	neutral
313	neutral
314	entailment
315	entailment
316	entailment
317	contradiction
318	entailment
319	contradiction
320	neutral
321	contradiction
322	neutral
323	contradiction
324	entailment
325	entailment
326	neutral
327	entailment
328	contradiction
329	entailment
330	neutral
331	contradiction
332	contradiction
333	neutral
334	entailment
335	neutral
336	neutral
337	neutral
338	neutral
339	neutral
340	contradiction
341	neutral
342	entailment
343	contradiction
344	neutral
345	entailment
346	neutral
347	neutral
348	neutral
349	neutral
350	contradiction
351	neutral
352	neutral
353	neutral
354	neutral
355	contradiction
356	entailment
357	entailment
358	entailment
359	neutral
360	entailment
361	entailment
362	contradiction
363	contradiction
364	contradiction
365	contradiction
366	contradiction
367	contradiction
368	entailment
369	entailment
370	neutral
371	neutral
372	contradiction
373	neutral
374	contradiction
375	neutral
376	contradiction
377	entailment
378	contradiction
379	neutral
380	neutral
381	neutral
382	contradiction
383	contradiction
384	contradiction
385	contradiction
386	contradiction
387	neutral
388	neutral
389	contradiction
390	entailment
391	entailment
392	neutral
393	neutral
394	neutral
395	neutral
396	contradiction
397	contradiction
