index	prediction
0	entailment
1	entailment
2	entailment
3	entailment
4	entailment
5	not_entailment
6	entailment
7	not_entailment
8	not_entailment
9	entailment
10	not_entailment
11	entailment
12	entailment
13	not_entailment
14	entailment
15	entailment
16	entailment
17	entailment
18	not_entailment
19	not_entailment
20	entailment
21	entailment
22	not_entailment
23	entailment
24	entailment
25	entailment
26	entailment
27	not_entailment
28	not_entailment
29	entailment
30	not_entailment
31	entailment
32	not_entailment
33	entailment
34	entailment
35	entailment
36	entailment
37	not_entailment
38	not_entailment
39	entailment
40	entailment
41	entailment
42	entailment
43	entailment
44	entailment
45	entailment
46	entailment
47	not_entailment
48	entailment
49	entailment
50	not_entailment
51	entailment
52	not_entailment
53	entailment
54	entailment
55	entailment
56	entailment
57	not_entailment
58	entailment
59	entailment
60	not_entailment
61	not_entailment
62	not_entailment
63	entailment
64	entailment
65	not_entailment
66	entailment
67	entailment
68	not_entailment
69	entailment
70	not_entailment
71	not_entailment
72	entailment
73	entailment
74	entailment
75	not_entailment
76	not_entailment
77	entailment
78	entailment
79	not_entailment
80	entailment
81	entailment
82	not_entailment
83	not_entailment
84	not_entailment
85	not_entailment
86	entailment
87	entailment
88	not_entailment
89	not_entailment
90	entailment
91	entailment
92	entailment
93	entailment
94	entailment
95	entailment
96	not_entailment
97	entailment
98	entailment
99	entailment
100	not_entailment
101	entailment
102	not_entailment
103	entailment
104	entailment
105	entailment
106	not_entailment
107	entailment
108	not_entailment
109	entailment
110	not_entailment
111	entailment
112	entailment
113	entailment
114	entailment
115	not_entailment
116	entailment
117	entailment
118	entailment
119	entailment
120	not_entailment
121	not_entailment
122	entailment
123	not_entailment
124	entailment
125	entailment
126	entailment
127	entailment
128	entailment
129	not_entailment
130	entailment
131	entailment
132	entailment
133	entailment
134	entailment
135	entailment
136	entailment
137	entailment
138	not_entailment
139	entailment
140	entailment
141	entailment
142	not_entailment
143	entailment
144	entailment
145	entailment
146	not_entailment
147	entailment
148	entailment
149	entailment
150	not_entailment
151	entailment
152	not_entailment
153	not_entailment
154	entailment
155	entailment
156	not_entailment
157	entailment
158	entailment
159	not_entailment
160	entailment
161	entailment
162	entailment
163	not_entailment
164	entailment
165	entailment
166	entailment
167	entailment
168	entailment
169	entailment
170	not_entailment
171	not_entailment
172	not_entailment
173	not_entailment
174	not_entailment
175	entailment
176	not_entailment
177	entailment
178	not_entailment
179	entailment
180	entailment
181	entailment
182	entailment
183	entailment
184	entailment
185	entailment
186	not_entailment
187	not_entailment
188	entailment
189	not_entailment
190	entailment
191	entailment
192	not_entailment
193	not_entailment
194	not_entailment
195	entailment
196	entailment
197	entailment
198	entailment
199	not_entailment
200	entailment
201	entailment
202	not_entailment
203	entailment
204	entailment
205	entailment
206	entailment
207	entailment
208	entailment
209	entailment
210	entailment
211	entailment
212	entailment
213	not_entailment
214	not_entailment
215	entailment
216	entailment
217	entailment
218	entailment
219	entailment
220	entailment
221	entailment
222	not_entailment
223	not_entailment
224	entailment
225	entailment
226	entailment
227	not_entailment
228	entailment
229	entailment
230	not_entailment
231	entailment
232	entailment
233	entailment
234	not_entailment
235	entailment
236	not_entailment
237	not_entailment
238	entailment
239	entailment
240	entailment
241	entailment
242	entailment
243	entailment
244	entailment
245	not_entailment
246	entailment
247	entailment
248	not_entailment
249	not_entailment
250	entailment
251	entailment
252	entailment
253	not_entailment
254	not_entailment
255	entailment
256	not_entailment
257	entailment
258	entailment
259	not_entailment
260	entailment
261	not_entailment
262	entailment
263	not_entailment
264	entailment
265	entailment
266	not_entailment
267	entailment
268	entailment
269	not_entailment
270	not_entailment
271	entailment
272	not_entailment
273	entailment
274	not_entailment
275	not_entailment
276	entailment
277	entailment
278	entailment
279	entailment
280	entailment
281	entailment
282	entailment
283	entailment
284	entailment
285	entailment
286	not_entailment
287	entailment
288	not_entailment
289	entailment
290	entailment
291	not_entailment
292	not_entailment
293	entailment
294	not_entailment
295	entailment
296	not_entailment
297	not_entailment
298	entailment
299	entailment
300	entailment
301	not_entailment
302	entailment
303	entailment
304	entailment
305	not_entailment
306	entailment
307	entailment
308	entailment
309	not_entailment
310	entailment
311	entailment
312	entailment
313	entailment
314	entailment
315	not_entailment
316	entailment
317	entailment
318	not_entailment
319	entailment
320	entailment
321	entailment
322	entailment
323	not_entailment
324	entailment
325	entailment
326	entailment
327	entailment
328	entailment
329	entailment
330	entailment
331	entailment
332	not_entailment
333	not_entailment
334	entailment
335	entailment
336	entailment
337	entailment
338	entailment
339	not_entailment
340	entailment
341	not_entailment
342	entailment
343	not_entailment
344	entailment
345	entailment
346	entailment
347	not_entailment
348	not_entailment
349	entailment
350	entailment
351	entailment
352	entailment
353	entailment
354	entailment
355	not_entailment
356	not_entailment
357	not_entailment
358	entailment
359	not_entailment
360	entailment
361	entailment
362	entailment
363	entailment
364	not_entailment
365	entailment
366	entailment
367	entailment
368	entailment
369	entailment
370	entailment
371	entailment
372	not_entailment
373	entailment
374	not_entailment
375	entailment
376	entailment
377	entailment
378	not_entailment
379	entailment
380	entailment
381	entailment
382	entailment
383	not_entailment
384	not_entailment
385	entailment
386	entailment
387	entailment
388	not_entailment
389	not_entailment
390	not_entailment
391	entailment
392	entailment
393	entailment
394	entailment
395	not_entailment
396	not_entailment
397	entailment
398	not_entailment
399	not_entailment
400	not_entailment
401	not_entailment
402	not_entailment
403	entailment
404	not_entailment
405	entailment
406	not_entailment
407	entailment
408	entailment
409	not_entailment
410	not_entailment
411	entailment
412	not_entailment
413	entailment
414	entailment
415	not_entailment
416	entailment
417	not_entailment
418	not_entailment
419	entailment
420	not_entailment
421	not_entailment
422	entailment
423	entailment
424	entailment
425	entailment
426	entailment
427	entailment
428	entailment
429	entailment
430	entailment
431	entailment
432	not_entailment
433	entailment
434	entailment
435	entailment
436	entailment
437	entailment
438	entailment
439	not_entailment
440	not_entailment
441	not_entailment
442	entailment
443	entailment
444	entailment
445	entailment
446	entailment
447	entailment
448	entailment
449	not_entailment
450	entailment
451	entailment
452	entailment
453	not_entailment
454	entailment
