index	prediction
0	contradiction
1	contradiction
2	neutral
3	contradiction
4	contradiction
5	neutral
6	contradiction
7	neutral
8	contradiction
9	neutral
10	neutral
11	contradiction
12	entailment
13	contradiction
14	entailment
15	neutral
16	neutral
17	neutral
18	neutral
19	neutral
20	entailment
21	contradiction
22	contradiction
23	contradiction
24	neutral
25	contradiction
26	contradiction
27	entailment
28	entailment
29	contradiction
30	neutral
31	neutral
32	neutral
33	neutral
34	neutral
35	neutral
36	contradiction
37	neutral
38	contradiction
39	entailment
40	entailment
41	entailment
42	neutral
43	neutral
44	contradiction
45	contradiction
46	neutral
47	neutral
48	neutral
49	neutral
50	neutral
51	entailment
52	neutral
53	neutral
54	entailment
55	entailment
56	neutral
57	neutral
58	neutral
59	neutral
60	neutral
61	neutral
62	neutral
63	neutral
64	neutral
65	neutral
66	entailment
67	entailment
68	contradiction
69	neutral
70	contradiction
71	neutral
72	entailment
73	entailment
74	contradiction
75	contradiction
76	contradiction
77	contradiction
78	neutral
79	neutral
80	contradiction
81	neutral
82	entailment
83	neutral
84	entailment
85	entailment
86	neutral
87	neutral
88	entailment
89	neutral
90	neutral
91	neutral
92	contradiction
93	neutral
94	entailment
95	entailment
96	entailment
97	entailment
98	neutral
99	neutral
100	neutral
101	neutral
102	entailment
103	entailment
104	entailment
105	entailment
106	entailment
107	entailment
108	entailment
109	entailment
110	entailment
111	entailment
112	entailment
113	entailment
114	entailment
115	entailment
116	entailment
117	entailment
118	contradiction
119	entailment
120	neutral
121	neutral
122	neutral
123	neutral
124	neutral
125	entailment
126	entailment
127	entailment
128	entailment
129	entailment
130	entailment
131	neutral
132	entailment
133	neutral
134	entailment
135	entailment
136	entailment
137	entailment
138	entailment
139	entailment
140	entailment
141	entailment
142	entailment
143	entailment
144	entailment
145	neutral
146	entailment
147	neutral
148	entailment
149	entailment
150	entailment
151	entailment
152	entailment
153	entailment
154	entailment
155	neutral
156	neutral
157	neutral
158	contradiction
159	neutral
160	contradiction
161	neutral
162	neutral
163	contradiction
164	entailment
165	neutral
166	neutral
167	neutral
168	neutral
169	neutral
170	neutral
171	neutral
172	neutral
173	neutral
174	neutral
175	neutral
176	neutral
177	neutral
178	entailment
179	entailment
180	entailment
181	entailment
182	neutral
183	neutral
184	entailment
185	entailment
186	neutral
187	neutral
188	neutral
189	entailment
190	entailment
191	entailment
192	entailment
193	entailment
194	entailment
195	entailment
196	entailment
197	entailment
198	entailment
199	entailment
200	neutral
201	contradiction
202	neutral
203	contradiction
204	neutral
205	contradiction
206	entailment
207	neutral
208	entailment
209	entailment
210	entailment
211	entailment
