index	prediction
0	1.788
1	2.590
2	2.198
3	1.872
4	2.377
5	2.722
6	1.809
7	2.473
8	2.631
9	1.949
10	1.949
11	2.590
12	1.551
13	2.152
14	1.628
15	2.722
16	2.435
17	2.066
18	1.828
19	2.099
20	2.590
21	1.981
22	2.590
23	1.948
24	2.078
25	1.731
26	2.078
27	3.265
28	1.602
29	2.179
30	2.474
31	2.942
32	2.336
33	2.123
34	2.065
35	1.837
36	1.608
37	2.591
38	1.814
39	2.230
40	2.108
41	1.944
42	2.043
43	2.217
44	2.291
45	1.967
46	1.728
47	2.860
48	2.672
49	1.620
50	1.627
51	2.110
52	1.714
53	1.841
54	2.636
55	1.884
56	2.859
57	1.951
58	2.066
59	2.131
60	1.893
61	2.044
62	2.502
63	1.944
64	3.195
65	2.006
66	1.780
67	1.895
68	2.026
69	3.327
70	2.002
71	2.369
72	2.132
73	2.106
74	2.339
75	1.591
76	2.284
77	1.765
78	2.024
79	3.055
80	1.797
81	2.106
82	3.039
83	2.830
84	2.032
85	2.112
86	2.904
87	1.690
88	2.478
89	2.368
90	2.056
91	2.819
92	1.966
93	2.323
94	1.881
95	2.243
96	2.485
97	1.669
98	2.375
99	1.799
100	2.268
101	2.050
102	2.706
103	2.075
104	1.784
105	2.140
106	2.101
107	2.182
108	2.515
109	2.398
110	3.103
111	2.329
112	2.785
113	2.835
114	2.158
115	1.866
116	2.868
117	1.745
118	1.879
119	2.351
120	2.370
121	3.023
122	2.056
123	2.767
124	2.131
125	2.207
126	1.837
127	2.143
128	2.654
129	2.694
130	1.954
131	2.406
132	1.752
133	2.202
134	1.834
135	2.967
136	2.460
137	2.854
138	2.078
139	2.649
140	2.273
141	2.238
142	2.374
143	2.916
144	2.465
145	1.977
146	2.822
147	1.958
148	2.364
149	1.601
150	2.071
151	1.978
152	1.917
153	2.089
154	1.726
155	1.893
156	1.960
157	1.550
158	3.504
159	1.570
160	2.113
161	2.087
162	2.080
163	2.265
164	1.890
165	2.581
166	2.011
167	1.718
168	2.563
169	2.573
170	2.552
171	2.118
172	2.850
173	1.919
174	1.582
175	1.650
176	3.418
177	2.092
178	2.318
179	1.634
180	1.657
181	3.015
182	2.455
183	1.665
184	2.494
185	1.936
186	2.108
187	2.151
188	1.660
189	2.285
190	1.780
191	2.136
192	1.834
193	1.935
194	2.542
195	2.393
196	2.690
197	2.392
198	1.969
199	2.819
200	2.234
201	2.264
202	2.176
203	2.773
204	3.089
205	2.674
206	1.975
207	2.205
208	2.386
209	2.449
210	2.771
211	1.987
212	2.195
213	2.051
214	2.350
215	1.715
216	2.110
217	2.578
218	2.688
219	2.274
220	1.955
221	2.707
222	2.167
223	2.939
224	2.239
225	2.583
226	2.224
227	3.256
228	2.764
229	2.735
230	2.551
231	2.574
232	3.138
233	1.633
234	1.938
235	2.626
236	2.141
237	1.931
238	2.459
239	1.713
240	1.989
241	1.877
242	2.040
243	1.985
244	2.852
245	2.220
246	2.233
247	2.843
248	1.959
249	1.705
250	2.542
251	2.847
252	2.944
253	3.470
254	1.971
255	2.532
256	2.519
257	1.821
258	2.909
259	2.722
260	2.754
261	2.889
262	2.741
263	2.597
264	2.412
265	2.839
266	2.178
267	2.627
268	2.708
269	2.903
270	3.255
271	2.056
272	3.738
273	2.305
274	2.707
275	3.153
276	2.247
277	2.722
278	2.787
279	1.968
280	2.604
281	2.120
282	2.820
283	2.671
284	2.830
285	2.850
286	2.552
287	2.655
288	3.090
289	2.340
290	2.763
291	2.027
292	1.866
293	2.904
294	3.103
295	2.598
296	2.630
297	2.739
298	2.979
299	2.778
300	3.050
301	2.856
302	2.612
303	2.656
304	2.715
305	2.709
306	2.676
307	2.592
308	3.344
309	2.844
310	2.692
311	2.770
312	2.602
313	2.614
314	3.590
315	2.519
316	3.224
317	2.202
318	2.168
319	3.080
320	2.252
321	2.332
322	3.090
323	3.492
324	3.180
325	3.003
326	3.437
327	2.501
328	3.444
329	2.082
330	2.820
331	3.259
332	2.889
333	3.103
334	2.043
335	3.388
336	3.389
337	2.660
338	2.408
339	2.572
340	3.061
341	2.828
342	3.537
343	2.778
344	2.737
345	2.193
346	2.744
347	2.737
348	2.828
349	2.692
350	2.465
351	2.572
352	2.602
353	2.869
354	2.691
355	2.501
356	2.563
357	2.746
358	2.207
359	3.329
360	2.428
361	2.246
362	3.062
363	3.049
364	2.183
365	2.779
366	2.871
367	2.578
368	2.777
369	1.956
370	2.923
371	2.658
372	2.519
373	2.789
374	2.666
375	2.611
376	2.647
377	2.899
378	2.611
379	2.845
380	2.633
381	2.009
382	3.137
383	2.551
384	2.669
385	2.764
386	3.253
387	2.448
388	2.344
389	3.093
390	3.108
391	2.695
392	2.757
393	2.826
394	2.651
395	1.844
396	2.128
397	2.642
398	2.705
399	2.726
400	2.739
401	2.630
402	2.915
403	2.492
404	2.474
405	2.445
406	2.417
407	2.948
408	2.867
409	3.098
410	2.686
411	2.248
412	2.736
413	2.776
414	2.268
415	2.625
416	2.051
417	2.953
418	2.844
419	2.736
420	3.058
421	2.505
422	2.630
423	2.427
424	2.898
425	2.999
426	3.448
427	2.787
428	2.391
429	2.343
430	2.256
431	2.891
432	3.180
433	2.658
434	2.088
435	2.752
436	2.736
437	2.829
438	2.676
439	2.476
440	2.310
441	2.565
442	2.278
443	2.413
444	3.056
445	2.289
446	2.629
447	2.791
448	2.186
449	2.574
450	3.064
451	2.941
452	2.944
453	2.144
454	2.797
455	2.130
456	2.859
457	2.736
458	2.707
459	2.630
460	2.578
461	2.392
462	3.125
463	3.165
464	3.104
465	2.711
466	2.481
467	1.763
468	1.626
469	1.918
470	2.777
471	2.533
472	2.764
473	2.155
474	3.600
475	2.322
476	2.018
477	2.172
478	2.846
479	2.626
480	2.664
481	2.765
482	2.149
483	2.206
484	2.776
485	1.941
486	2.852
487	2.548
488	2.831
489	2.639
490	2.265
491	2.054
492	2.789
493	2.726
494	2.823
495	2.593
496	2.169
497	2.322
498	2.393
499	3.012
500	2.062
501	1.684
502	2.430
503	1.944
504	2.337
505	2.613
506	1.681
507	2.178
508	1.819
509	2.600
510	2.053
511	2.543
512	2.687
513	1.968
514	1.810
515	2.719
516	1.993
517	2.726
518	1.949
519	1.777
520	1.988
521	3.018
522	2.665
523	3.011
524	2.186
525	3.046
526	2.197
527	2.987
528	2.456
529	1.928
530	1.776
531	2.081
532	2.203
533	2.496
534	2.033
535	1.813
536	2.517
537	2.294
538	2.128
539	2.365
540	2.045
541	1.968
542	2.039
543	3.796
544	3.878
545	1.814
546	1.715
547	1.733
548	1.781
549	2.386
550	2.624
551	3.319
552	1.841
553	2.192
554	2.691
555	2.231
556	1.883
557	2.786
558	2.265
559	1.990
560	2.395
561	2.567
562	2.450
563	2.360
564	2.954
565	2.779
566	2.646
567	2.587
568	2.415
569	2.082
570	1.785
571	2.245
572	2.148
573	2.828
574	2.790
575	2.423
576	2.647
577	2.551
578	2.279
579	2.428
580	3.025
581	2.438
582	3.373
583	1.887
584	2.917
585	3.358
586	2.355
587	2.658
588	2.440
589	2.152
590	1.878
591	2.179
592	2.861
593	1.872
594	2.461
595	2.977
596	2.528
597	3.161
598	2.765
599	2.899
600	2.625
601	2.617
602	3.300
603	1.676
604	2.866
605	2.888
606	1.853
607	2.363
608	1.924
609	2.398
610	2.890
611	1.989
612	2.880
613	1.926
614	2.273
615	1.803
616	2.049
617	2.387
618	2.034
619	2.421
620	2.930
621	2.963
622	2.051
623	2.800
624	2.133
625	2.777
626	2.783
627	2.854
628	2.921
629	2.382
630	3.051
631	1.944
632	2.032
633	2.343
634	3.053
635	2.974
636	2.507
637	2.196
638	2.910
639	2.017
640	2.896
641	2.093
642	3.405
643	2.730
644	3.080
645	2.628
646	1.943
647	3.131
648	2.851
649	2.249
650	2.388
651	2.497
652	1.876
653	2.157
654	2.572
655	2.356
656	2.284
657	2.190
658	2.398
659	2.013
660	2.492
661	2.379
662	2.590
663	2.582
664	2.047
665	3.174
666	2.586
667	2.508
668	2.051
669	2.929
670	2.398
671	2.158
672	2.976
673	2.114
674	1.982
675	1.971
676	2.522
677	3.115
678	2.865
679	2.477
680	2.509
681	2.881
682	2.925
683	1.799
684	1.784
685	2.435
686	2.355
687	1.860
688	3.504
689	1.950
690	2.801
691	3.483
692	2.941
693	2.746
694	2.423
695	2.544
696	2.726
697	2.109
698	2.609
699	2.253
700	2.907
701	3.053
702	2.471
703	3.302
704	2.587
705	2.043
706	1.835
707	2.750
708	2.887
709	2.837
710	2.421
711	2.491
712	2.483
713	2.880
714	2.941
715	2.378
716	2.241
717	1.795
718	2.764
719	2.020
720	2.809
721	2.444
722	2.935
723	2.134
724	3.338
725	2.239
726	2.698
727	3.180
728	2.172
729	2.616
730	3.281
731	2.660
732	2.461
733	2.410
734	2.553
735	2.902
736	2.622
737	2.062
738	2.313
739	2.444
740	1.951
741	2.654
742	2.365
743	2.917
744	2.590
745	2.561
746	2.056
747	2.400
748	2.826
749	2.616
750	2.719
751	2.524
752	2.129
753	2.562
754	2.554
755	2.321
756	2.873
757	2.417
758	2.898
759	1.957
760	2.172
761	2.176
762	2.057
763	2.673
764	2.958
765	2.287
766	2.544
767	2.844
768	2.631
769	1.704
770	2.911
771	2.035
772	2.406
773	2.569
774	3.072
775	2.571
776	2.510
777	1.921
778	2.783
779	2.899
780	2.552
781	2.877
782	2.407
783	2.849
784	2.416
785	2.515
786	2.930
787	2.233
788	3.025
789	2.451
790	2.611
791	1.913
792	2.821
793	3.087
794	2.834
795	3.127
796	3.097
797	2.602
798	2.500
799	2.476
800	3.014
801	2.590
802	1.983
803	2.414
804	2.789
805	2.550
806	2.630
807	3.015
808	3.435
809	2.419
810	2.674
811	2.512
812	2.272
813	2.222
814	2.261
815	3.216
816	2.632
817	2.696
818	2.399
819	2.555
820	2.550
821	2.901
822	2.532
823	2.506
824	2.829
825	2.076
826	2.431
827	2.304
828	2.453
829	2.487
830	3.196
831	1.877
832	3.007
833	3.701
834	2.429
835	3.007
836	2.015
837	1.872
838	3.159
839	2.185
840	3.135
841	2.246
842	3.103
843	2.324
844	2.354
845	2.082
846	2.515
847	2.550
848	3.129
849	2.723
850	2.849
851	2.196
852	2.480
853	1.934
854	2.549
855	3.037
856	2.600
857	2.650
858	2.267
859	2.775
860	1.981
861	2.038
862	3.142
863	2.558
864	2.432
865	2.114
866	2.380
867	2.589
868	2.608
869	2.155
870	2.865
871	3.338
872	2.344
873	3.024
874	2.470
875	2.058
876	2.866
877	2.518
878	1.979
879	3.011
880	3.180
881	2.796
882	3.118
883	4.095
884	3.162
885	3.119
886	2.876
887	2.706
888	3.014
889	3.807
890	2.972
891	3.565
892	2.348
893	2.331
894	3.195
895	2.850
896	2.428
897	3.832
898	2.703
899	3.843
900	3.344
901	3.398
902	2.685
903	2.865
904	3.419
905	2.940
906	3.039
907	2.327
908	3.088
909	3.275
910	2.644
911	2.479
912	3.105
913	2.786
914	3.109
915	3.726
916	3.086
917	3.668
918	2.800
919	2.800
920	2.695
921	2.384
922	2.411
923	3.039
924	3.055
925	3.417
926	2.818
927	2.243
928	3.210
929	3.171
930	3.092
931	3.850
932	2.705
933	2.910
934	2.762
935	3.047
936	2.698
937	3.874
938	3.287
939	3.428
940	3.139
941	3.285
942	3.102
943	2.435
944	2.826
945	2.909
946	3.318
947	2.610
948	3.147
949	3.818
950	4.112
951	2.304
952	3.745
953	2.848
954	3.694
955	2.509
956	3.412
957	2.888
958	4.186
959	2.598
960	3.136
961	2.903
962	3.818
963	2.270
964	2.490
965	3.274
966	3.385
967	2.590
968	3.337
969	2.880
970	2.169
971	2.557
972	3.866
973	3.980
974	3.881
975	3.237
976	3.342
977	3.006
978	3.388
979	3.025
980	3.168
981	3.660
982	2.920
983	2.589
984	3.433
985	3.137
986	3.253
987	3.413
988	2.864
989	3.454
990	3.529
991	2.904
992	4.013
993	3.296
994	4.158
995	3.630
996	1.456
997	2.127
998	3.221
999	3.716
1000	3.159
1001	2.491
1002	2.785
1003	4.224
1004	3.567
1005	2.354
1006	3.269
1007	3.010
1008	2.428
1009	3.426
1010	3.876
1011	3.222
1012	3.265
1013	2.758
1014	4.087
1015	3.992
1016	2.899
1017	2.765
1018	3.243
1019	3.099
1020	3.264
1021	2.501
1022	3.149
1023	2.897
1024	3.620
1025	3.323
1026	2.332
1027	3.297
1028	4.157
1029	2.548
1030	2.833
1031	3.016
1032	1.945
1033	2.430
1034	3.968
1035	2.441
1036	3.646
1037	3.565
1038	3.251
1039	4.354
1040	3.641
1041	3.695
1042	3.399
1043	2.847
1044	2.373
1045	2.809
1046	2.636
1047	2.792
1048	3.761
1049	3.192
1050	2.964
1051	3.717
1052	3.091
1053	3.146
1054	3.548
1055	3.368
1056	3.872
1057	3.426
1058	3.006
1059	3.422
1060	2.962
1061	4.113
1062	3.065
1063	3.371
1064	2.911
1065	3.848
1066	3.929
1067	2.847
1068	2.626
1069	3.380
1070	3.304
1071	4.120
1072	3.467
1073	1.765
1074	2.499
1075	3.618
1076	3.793
1077	3.600
1078	2.831
1079	2.247
1080	2.457
1081	3.613
1082	2.808
1083	1.765
1084	4.175
1085	3.418
1086	2.932
1087	1.990
1088	3.488
1089	3.647
1090	3.436
1091	3.890
1092	3.290
1093	2.643
1094	2.021
1095	3.016
1096	2.834
1097	2.175
1098	3.208
1099	1.879
1100	3.029
1101	2.862
1102	3.141
1103	3.562
1104	3.446
1105	3.479
1106	3.181
1107	3.604
1108	2.427
1109	3.572
1110	1.702
1111	2.775
1112	3.269
1113	4.256
1114	3.038
1115	3.481
1116	3.146
1117	2.909
1118	2.965
1119	3.071
1120	3.623
1121	1.713
1122	3.365
1123	3.729
1124	2.890
1125	3.289
1126	2.923
1127	3.279
1128	2.793
1129	2.853
1130	2.051
1131	3.033
1132	2.675
1133	2.721
1134	1.978
1135	4.064
1136	2.160
1137	2.659
1138	2.161
1139	2.948
1140	3.101
1141	2.476
1142	2.644
1143	2.487
1144	3.297
1145	2.545
1146	2.683
1147	1.948
1148	2.949
1149	1.247
1150	3.078
1151	2.030
1152	2.212
1153	2.252
1154	3.299
1155	2.856
1156	2.628
1157	1.988
1158	2.797
1159	2.599
1160	2.828
1161	2.141
1162	2.861
1163	2.876
1164	2.912
1165	2.636
1166	2.126
1167	2.587
1168	2.112
1169	2.554
1170	2.133
1171	2.799
1172	2.630
1173	2.894
1174	2.208
1175	2.436
1176	2.494
1177	2.389
1178	3.200
1179	2.656
1180	2.708
1181	2.892
1182	3.065
1183	2.883
