index	prediction
0	entailment
1	contradiction
2	neutral
3	contradiction
4	contradiction
5	contradiction
6	neutral
7	entailment
8	neutral
9	contradiction
10	entailment
11	neutral
12	entailment
13	neutral
14	entailment
15	neutral
16	entailment
17	contradiction
18	entailment
19	contradiction
20	contradiction
21	entailment
22	entailment
23	neutral
24	entailment
25	entailment
26	entailment
27	contradiction
28	neutral
29	entailment
30	neutral
31	contradiction
32	contradiction
33	contradiction
34	contradiction
35	entailment
36	neutral
37	entailment
38	entailment
39	contradiction
40	neutral
41	contradiction
42	neutral
43	contradiction
44	neutral
45	entailment
46	contradiction
47	entailment
48	contradiction
49	entailment
50	neutral
51	entailment
52	entailment
53	neutral
54	entailment
55	neutral
56	neutral
57	entailment
58	entailment
59	neutral
60	contradiction
61	entailment
62	contradiction
63	entailment
64	contradiction
65	neutral
66	contradiction
67	entailment
68	neutral
69	neutral
70	neutral
71	contradiction
72	neutral
73	contradiction
74	entailment
75	contradiction
76	contradiction
77	entailment
78	neutral
79	entailment
80	entailment
81	contradiction
82	neutral
83	entailment
84	contradiction
85	contradiction
86	contradiction
87	neutral
88	entailment
89	entailment
90	contradiction
91	neutral
92	entailment
93	entailment
94	entailment
95	entailment
96	entailment
97	neutral
98	contradiction
99	contradiction
100	entailment
101	neutral
102	neutral
103	entailment
104	contradiction
105	neutral
106	neutral
107	neutral
108	contradiction
109	entailment
110	entailment
111	entailment
112	neutral
113	entailment
114	entailment
115	contradiction
116	neutral
117	neutral
118	entailment
119	entailment
120	neutral
121	entailment
122	entailment
123	contradiction
124	neutral
125	contradiction
126	entailment
127	neutral
128	entailment
129	contradiction
130	contradiction
131	entailment
132	entailment
133	entailment
134	entailment
135	contradiction
136	neutral
137	neutral
138	neutral
139	contradiction
140	neutral
141	contradiction
142	entailment
143	contradiction
144	contradiction
145	entailment
146	neutral
147	entailment
148	neutral
149	neutral
150	contradiction
151	entailment
152	entailment
153	entailment
154	entailment
155	contradiction
156	neutral
157	neutral
158	entailment
159	contradiction
160	entailment
161	contradiction
162	entailment
163	entailment
164	entailment
165	entailment
166	neutral
167	contradiction
168	entailment
169	contradiction
170	entailment
171	neutral
172	neutral
173	entailment
174	neutral
175	neutral
176	contradiction
177	entailment
178	neutral
179	neutral
180	entailment
181	entailment
182	neutral
183	neutral
184	entailment
185	entailment
186	entailment
187	entailment
188	contradiction
189	entailment
190	entailment
191	neutral
192	entailment
193	contradiction
194	neutral
195	neutral
